TableName,FieldName,Position
PDEN_PR_STR_ALLOWABLE,PDEN_TYPE,2
PDEN_PR_STR_ALLOWABLE,PDEN_SOURCE,3
PDEN_PR_STR_ALLOWABLE,UWI,4
PDEN_PR_STR_ALLOWABLE,STRING_SOURCE,5
PDEN_PR_STR_ALLOWABLE,STRING_ID,6
PDEN_PR_STR_ALLOWABLE,PDEN_PRS_XREF_SEQ_NO,7
PDEN_PR_STR_ALLOWABLE,ALLOWABLE_OBS_NO,8
PDEN_PR_STR_FORM,PDEN_ID,1
PDEN_PR_STR_FORM,PDEN_TYPE,2
PDEN_PR_STR_FORM,PDEN_SOURCE,3
PDEN_RESENT,PDEN_ID,1
PDEN_RESENT,PDEN_TYPE,2
PDEN_RESENT,PDEN_SOURCE,3
PDEN_RESENT_CLASS,PDEN_ID,1
PDEN_RESENT_CLASS,PDEN_TYPE,2
PDEN_RESENT_CLASS,PDEN_SOURCE,3
PDEN_STATUS_HIST,PDEN_ID,1
PDEN_STATUS_HIST,PDEN_TYPE,2
PDEN_STATUS_HIST,PDEN_SOURCE,3
PDEN_STATUS_HIST,STATUS_DATE,4
PDEN_VOLUME_ANALYSIS,PDEN_ID,1
PDEN_VOLUME_ANALYSIS,PDEN_TYPE,2
PDEN_VOLUME_ANALYSIS,PDEN_SOURCE,3
PDEN_VOLUME_ANALYSIS,PRODUCT_TYPE,4
PDEN_VOLUME_ANALYSIS,CASE_ID,5
PDEN_VOL_DISPOSITION,PDEN_ID,1
PDEN_VOL_DISPOSITION,PDEN_TYPE,2
PDEN_VOL_DISPOSITION,PDEN_SOURCE,3
PDEN_VOL_DISPOSITION,VOLUME_METHOD,4
PDEN_VOL_DISPOSITION,ACTIVITY_TYPE,5
PDEN_VOL_DISPOSITION,PRODUCT_TYPE,6
PDEN_VOL_DISPOSITION,PERIOD_TYPE,7
PDEN_VOL_DISPOSITION,DISPOSITION_OBS_NO,8
PDEN_VOL_DISPOSITION,AMENDMENT_SEQ_NO,9
PDEN_VOL_REGIME,PDEN_ID,1
PDEN_VOL_REGIME,PDEN_TYPE,2
PDEN_VOL_REGIME,PDEN_SOURCE,3
PDEN_VOL_REGIME,VOLUME_REGIME_ID,4
PDEN_VOL_REGIME,PDEN_REGIME_OBS_NO,5
PDEN_VOL_SUMMARY,PDEN_ID,1
PDEN_VOL_SUMMARY,PDEN_TYPE,2
PDEN_VOL_SUMMARY,PDEN_SOURCE,3
PDEN_VOL_SUMMARY,VOLUME_METHOD,4
PDEN_VOL_SUMMARY,ACTIVITY_TYPE,5
PDEN_VOL_SUMMARY,PERIOD_TYPE,6
PDEN_VOL_SUMMARY,VOLUME_DATE,7
PDEN_VOL_SUMMARY,AMENDMENT_SEQ_NO,8
PDEN_VOL_SUMM_OTHER,PDEN_ID,1
PDEN_VOL_SUMM_OTHER,PDEN_TYPE,2
PDEN_VOL_SUMM_OTHER,PDEN_SOURCE,3
PDEN_VOL_SUMM_OTHER,VOLUME_METHOD,4
PDEN_VOL_SUMM_OTHER,ACTIVITY_TYPE,5
PDEN_VOL_SUMM_OTHER,PERIOD_TYPE,6
PDEN_VOL_SUMM_OTHER,VOLUME_DATE,7
PDEN_VOL_SUMM_OTHER,AMENDMENT_SEQ_NO,8
PDEN_VOL_SUMM_OTHER,PRODUCT_TYPE,9
PDEN_WELL,PDEN_ID,1
PDEN_WELL,PDEN_TYPE,2
PDEN_WELL,PDEN_SOURCE,3
PDEN_XREF,FROM_PDEN_ID,1
PDEN_XREF,FROM_PDEN_TYPE,2
PDEN_XREF,FROM_PDEN_SOURCE,3
PDEN_XREF,TO_PDEN_ID,4
PDEN_XREF,TO_PDEN_TYPE,5
PDEN_XREF,TO_PDEN_SOURCE,6
PDEN_XREF,XREF_OBS_NO,7
POOL,POOL_ID,1
POOL_ALIAS,POOL_ID,1
POOL_ALIAS,SOURCE,2
POOL_ALIAS,POOL_ALIAS_ID,3
POOL_AREA,POOL_ID,1
POOL_AREA,SOURCE,2
POOL_AREA,AREA_ID,3
POOL_AREA,AREA_TYPE,4
POOL_COMPONENT,POOL_ID,1
POOL_COMPONENT,COMPONENT_OBS_NO,2
POOL_INSTRUMENT,INSTRUMENT_ID,1
POOL_INSTRUMENT,POOL_ID,2
POOL_VERSION,POOL_ID,1
POOL_VERSION,SOURCE,2
PPDM_AUDIT_HISTORY,SYSTEM_ID,1
PPDM_AUDIT_HISTORY,TABLE_NAME,2
PPDM_AUDIT_HISTORY,COLUMN_NAME,3
PPDM_AUDIT_HISTORY,AUDIT_ROW_GUID,4
PPDM_AUDIT_HISTORY,AUDIT_SEQ_NO,5
PPDM_AUDIT_HISTORY_REM,SYSTEM_ID,1
PPDM_AUDIT_HISTORY_REM,TABLE_NAME,2
PPDM_AUDIT_HISTORY_REM,COLUMN_NAME,3
PPDM_AUDIT_HISTORY_REM,AUDIT_ROW_GUID,4
PPDM_AUDIT_HISTORY_REM,AUDIT_SEQ_NO,5
PPDM_AUDIT_HISTORY_REM,REMARK_SEQ_NO,6
PPDM_CHECK_CONS_VALUE,SYSTEM_ID,1
PPDM_CHECK_CONS_VALUE,TABLE_NAME,2
PPDM_CHECK_CONS_VALUE,COLUMN_NAME,3
PPDM_CHECK_CONS_VALUE,CHECK_VALUE,4
PPDM_CODE_VERSION,SYSTEM_ID,1
PPDM_CODE_VERSION,TABLE_NAME,2
PPDM_CODE_VERSION,SOURCE,3
PPDM_CODE_VERSION,VERSION_OBS_NO,4
PPDM_CODE_VERSION_COLUMN,SYSTEM_ID,1
PPDM_CODE_VERSION_COLUMN,TABLE_NAME,2
PPDM_CODE_VERSION_COLUMN,SOURCE,3
PPDM_CODE_VERSION_COLUMN,VERSION_OBS_NO,4
PPDM_CODE_VERSION_COLUMN,COLUMN_NAME,5
PPDM_CODE_VERSION_USE,SYSTEM_ID,1
PPDM_CODE_VERSION_USE,TABLE_NAME,2
PPDM_CODE_VERSION_USE,SOURCE,3
PPDM_CODE_VERSION_USE,VERSION_OBS_NO,4
PPDM_CODE_VERSION_USE,USE_OBS_NO,5
PPDM_CODE_VERSION_XREF,SYSTEM_ID,1
PPDM_CODE_VERSION_XREF,SYSTEM_ID2,2
PPDM_CODE_VERSION_XREF,TABLE_NAME,3
PPDM_CODE_VERSION_XREF,TABLE_NAME2,4
PPDM_CODE_VERSION_XREF,SOURCE,5
PPDM_CODE_VERSION_XREF,SOURCE2,6
PPDM_CODE_VERSION_XREF,VERSION_OBS_NO,7
PPDM_CODE_VERSION_XREF,VERSION_OBS_NO2,8
PPDM_COLUMN,SYSTEM_ID,1
PPDM_COLUMN,TABLE_NAME,2
PPDM_COLUMN,COLUMN_NAME,3
PPDM_COLUMN_ALIAS,SYSTEM_ID,1
PPDM_COLUMN_ALIAS,TABLE_NAME,2
PPDM_COLUMN_ALIAS,COLUMN_NAME,3
PPDM_COLUMN_ALIAS,COLUMN_ALIAS_ID,4
PPDM_CONSTRAINT,SYSTEM_ID,1
PPDM_CONSTRAINT,TABLE_NAME,2
PPDM_CONSTRAINT,CONSTRAINT_ID,3
PPDM_CONS_COLUMN,SYSTEM_ID,1
PPDM_CONS_COLUMN,TABLE_NAME,2
PPDM_CONS_COLUMN,CONSTRAINT_ID,3
PPDM_CONS_COLUMN,COLUMN_NAME,4
PPDM_DATA_STORE,UOM_SYSTEM,1
PPDM_DATA_STORE,NAME,2
PPDM_DOMAIN,DOMAIN,1
PPDM_EXCEPTION,PE_ID,1
PPDM_GROUP,GROUP_ID,1
PPDM_GROUP_OBJECT,GROUP_ID,1
PPDM_GROUP_OBJECT,OBJECT_OBS_NO,2
PPDM_GROUP_OWNER,GROUP_ID,1
PPDM_GROUP_OWNER,OWNER_OBS_NO,2
PPDM_GROUP_REMARK,GROUP_ID,1
PPDM_GROUP_REMARK,REMARK_OBS_NO,2
PPDM_GROUP_XREF,PARENT_GROUP_ID,1
PPDM_GROUP_XREF,CHILD_GROUP_ID,2
PPDM_GROUP_XREF,XREF_OBS_NO,3
PPDM_INDEX,SYSTEM_ID,1
PPDM_INDEX,TABLE_NAME,2
PPDM_INDEX,INDEX_ID,3
PPDM_INDEX_COLUMN,SYSTEM_ID,1
PPDM_INDEX_COLUMN,TABLE_NAME,2
PPDM_INDEX_COLUMN,INDEX_ID,3
PPDM_INDEX_COLUMN,COLUMN_NAME,4
PPDM_MAP_DETAIL,MAP_ID,1
PPDM_MAP_DETAIL,MAP_DETAIL_OBS_NO,2
PPDM_MAP_RULE,MAP_ID,1
PPDM_MAP_RULE,MAP_DETAIL_OBS_NO,2
PPDM_MAP_RULE,RULE_SEQ_NO,3
PPDM_MEASUREMENT_SYSTEM,UOM_SYSTEM_ID,1
PPDM_METRIC,METRIC_ID,1
PPDM_METRIC_COMPONENT,METRIC_ID,1
PPDM_METRIC_COMPONENT,COMPONENT_OBS_NO,2
PPDM_METRIC_VALUE,METRIC_ID,1
PPDM_METRIC_VALUE,METRIC_OBS_NO,2
PPDM_OBJECT_STATUS,STATUS_ID,1
PPDM_OBJECT_STATUS,STATUS_OBS_NO,2
PPDM_PROCEDURE,SYSTEM_ID,1
PPDM_PROCEDURE,PROCEDURE_ID,2
PPDM_PROPERTY_COLUMN,PROPERTY_SET_ID,1
PPDM_PROPERTY_COLUMN,PROPERTY_OBS_NO,2
PPDM_PROPERTY_SET,PROPERTY_SET_ID,1
PPDM_QUALITY_CONTROL,SYSTEM_ID,1
PPDM_QUALITY_CONTROL,TABLE_NAME,2
PPDM_QUALITY_CONTROL,QC_SEQ_NO,3
PPDM_QUANTITY,QUANTITY_TYPE,1
PPDM_QUANTITY_ALIAS,QUANTITY_ALIAS,1
PPDM_QUANTITY_ALIAS,QUANTITY_TYPE,2
PPDM_RULE,RULE_ID,1
PPDM_RULE_ALIAS,RULE_ID,1
PPDM_RULE_ALIAS,RULE_ALIAS_ID,2
PPDM_RULE_COMPONENT,RULE_ID,1
PPDM_RULE_COMPONENT,COMPONENT_OBS_NO,2
PPDM_RULE_DETAIL,RULE_ID,1
PPDM_RULE_DETAIL,DETAIL_SEQ_NO,2
PPDM_RULE_ENFORCEMENT,RULE_ID,1
PPDM_RULE_ENFORCEMENT,ENFORCEMENT_ID,2
PPDM_RULE_XREF,DEPENDENCY_ID,1
PPDM_RULE_XREF,RULE_ID,2
PPDM_RULE_XREF,RULE_ID2,3
PPDM_RULE_XREF,XREF_OBS_NO,4
PPDM_SCHEMA_ENTITY,SYSTEM_ID,1
PPDM_SCHEMA_ENTITY,SCHEMA_ENTITY_ID,2
PPDM_SCHEMA_ENTITY_ALIAS,SYSTEM_ID,1
PPDM_SCHEMA_ENTITY_ALIAS,SCHEMA_ENTITY_ID,2
PPDM_SCHEMA_ENTITY_ALIAS,ALIAS_ID,3
PPDM_SCHEMA_GROUP,GROUP_SYSTEM_ID,1
PPDM_SCHEMA_GROUP,GROUP_SCHEMA_ENTITY_ID,2
PPDM_SCHEMA_GROUP,COMP_SCHEMA_ENTITY_ID,3
PPDM_SYSTEM,SYSTEM_ID,1
PPDM_SYSTEM_ALIAS,SYSTEM_ID,1
PPDM_SYSTEM_ALIAS,ALIAS_ID,2
PPDM_SYSTEM_APPLICATION,SYSTEM_ID,1
PPDM_SYSTEM_APPLICATION,SW_APPLICATION_ID,2
PPDM_SYSTEM_APPLICATION,APPLICATION_SEQ_NO,3
PPDM_SYSTEM_MAP,MAP_ID,1
PPDM_TABLE,SYSTEM_ID,1
PPDM_TABLE,TABLE_NAME,2
PPDM_TABLE_ALIAS,SYSTEM_ID,1
PPDM_TABLE_ALIAS,TABLE_NAME,2
PPDM_TABLE_ALIAS,TABLE_ALIAS,3
PPDM_TABLE_HISTORY,SYSTEM_ID,1
PPDM_TABLE_HISTORY,TABLE_NAME,2
PPDM_TABLE_HISTORY,HISTORY_SEQ_NO,3
PPDM_UNIT_CONVERSION,FROM_UOM_ID,1
PPDM_UNIT_CONVERSION,TO_UOM_ID,2
PPDM_UNIT_OF_MEASURE,UOM_ID,1
PPDM_UOM_ALIAS,UOM_ID,1
PPDM_UOM_ALIAS,UOM_SYNONYM,2
PPDM_UOM_ALIAS,SOURCE,3
PPDM_VOL_MEAS_CONV,VOLUME_REGIME_ID,1
PPDM_VOL_MEAS_CONV,CONVERSION_QUANTITY,2
PPDM_VOL_MEAS_CONV,CONVERSION_OBS_NO,3
PPDM_VOL_MEAS_REGIME,VOLUME_REGIME_ID,1
PPDM_VOL_MEAS_USE,VOLUME_REGIME_ID,1
PPDM_VOL_MEAS_USE,REGIME_USE_OBS_NO,2
PRODUCT,PRODUCT_TYPE,1
PRODUCT_COMPOSITION,PRODUCT_TYPE,1
PRODUCT_COMPOSITION,SUBPRODUCT_TYPE,2
PRODUCT_COMPOSITION,CONVERSION_ID,3
PROD_LEASE_UNIT,LEASE_UNIT_ID,1
PROD_LEASE_UNIT_ALIAS,LEASE_UNIT_ID,1
PROD_LEASE_UNIT_ALIAS,LEASE_UNIT_SOURCE,2
PROD_LEASE_UNIT_ALIAS,PROD_LEASE_UNIT_ALIAS_ID,3
PROD_LEASE_UNIT_ALIAS,ALIAS_SOURCE,4
PROD_LEASE_UNIT_AREA,LEASE_UNIT_ID,1
PROD_LEASE_UNIT_AREA,SOURCE,2
PROD_LEASE_UNIT_AREA,AREA_ID,3
PROD_LEASE_UNIT_AREA,AREA_TYPE,4
PROD_LEASE_UNIT_VERSION,LEASE_UNIT_ID,1
PROD_LEASE_UNIT_VERSION,SOURCE,2
PROD_STRING,UWI,1
PROD_STRING,SOURCE,2
PROD_STRING,STRING_ID,3
PROD_STRING_ALIAS,UWI,1
PROD_STRING_ALIAS,PROD_STRING_SOURCE,2
PROD_STRING_ALIAS,STRING_ID,3
PROD_STRING_ALIAS,SOURCE,4
PROD_STRING_ALIAS,ALIAS_ID,5
PROD_STRING_COMPONENT,UWI,1
PROD_STRING_COMPONENT,PR_STR_SOURCE,2
PROD_STRING_COMPONENT,STRING_ID,3
PROD_STRING_COMPONENT,COMPONENT_OBS_NO,4
PROD_STRING_FORMATION,UWI,1
PROD_STRING_FORMATION,PROD_STRING_SOURCE,2
PROD_STRING_FORMATION,STRING_ID,3
PROD_STRING_FORMATION,PR_STR_FORM_OBS_NO,4
PROD_STRING_FORM_ALIAS,UWI,1
PROD_STRING_FORM_ALIAS,PROD_STRING_SOURCE,2
PROD_STRING_FORM_ALIAS,STRING_ID,3
PROD_STRING_FORM_ALIAS,PR_STR_FORM_OBS_NO,4
PROD_STRING_FORM_ALIAS,SOURCE,5
PROD_STRING_FORM_ALIAS,PROD_STRING_FORM_ALIAS_ID,6
PROD_STR_STAT_HIST,UWI,1
PROD_STR_STAT_HIST,PROD_STRING_SOURCE,2
PROD_STR_STAT_HIST,STRING_ID,3
PROD_STR_STAT_HIST,STATUS_DATE,4
PROJECT,PROJECT_ID,1
PROJECT_ALIAS,PROJECT_ID,1
PROJECT_ALIAS,ALIAS_ID,2
PROJECT_BA,PROJECT_ID,1
PROJECT_BA,BUSINESS_ASSOCIATE,2
PROJECT_BA_ROLE,PROJECT_ID,1
PROJECT_BA_ROLE,BUSINESS_ASSOCIATE,2
PROJECT_BA_ROLE,ROLE,3
PROJECT_BA_ROLE,ROLE_SEQ_NO,4
PROJECT_COMPONENT,PROJECT_ID,1
PROJECT_COMPONENT,COMPONENT_OBS_NO,2
PROJECT_CONDITION,PROJECT_ID,1
PROJECT_CONDITION,CONDITION_OBS_NO,2
PROJECT_EQUIPMENT,PROJECT_ID,1
PROJECT_EQUIPMENT,EQUIPMENT_OBS_NO,2
PROJECT_EQUIP_ROLE,PROJECT_ID,1
PROJECT_EQUIP_ROLE,EQUIPMENT_OBS_NO,2
PROJECT_EQUIP_ROLE,EQUIPMENT_ROLE,3
PROJECT_EQUIP_ROLE,ROLE_SEQ_NO,4
PROJECT_PLAN,PROJECT_PLAN_ID,1
PROJECT_PLAN_STEP,PROJECT_PLAN_ID,1
PROJECT_PLAN_STEP,PLAN_STEP_ID,2
PROJECT_PLAN_STEP_XREF,PROJECT_PLAN_ID,1
PROJECT_PLAN_STEP_XREF,PLAN_STEP_ID,2
PROJECT_PLAN_STEP_XREF,PLAN_STEP_ID2,3
PROJECT_PLAN_STEP_XREF,XREF_OBS_NO,4
PROJECT_STATUS,PROJECT_ID,1
PROJECT_STATUS,STATUS_ID,2
PROJECT_STEP,PROJECT_ID,1
PROJECT_STEP,STEP_ID,2
PROJECT_STEP_BA,PROJECT_ID,1
PROJECT_STEP_BA,BUSINESS_ASSOCIATE,2
PROJECT_STEP_BA,ROLE,3
PROJECT_STEP_BA,ROLE_SEQ_NO,4
PROJECT_STEP_BA,STEP_ID,5
PROJECT_STEP_BA,STEP_BA_OBS_NO,6
PROJECT_STEP_EQUIP,PROJECT_ID,1
PROJECT_STEP_EQUIP,EQUIPMENT_OBS_NO,2
PROJECT_STEP_EQUIP,EQUIPMENT_ROLE,3
PROJECT_STEP_EQUIP,ROLE_SEQ_NO,4
PROJECT_STEP_EQUIP,STEP_ID,5
PROJECT_STEP_TIME,PROJECT_ID,1
PROJECT_STEP_TIME,STEP_ID,2
PROJECT_STEP_TIME,TIME_OBS_NO,3
PROJECT_STEP_XREF,PROJECT_ID,1
PROJECT_STEP_XREF,STEP_ID1,2
PROJECT_STEP_XREF,STEP_ID2,3
PROJECT_STEP_XREF,XREF_OBS_NO,4
PROJ_STEP_CONDITION,PROJECT_ID,1
PROJ_STEP_CONDITION,PROJECT_STEP_ID,2
PROJ_STEP_CONDITION,CONDITION_OBS_NO,3
PR_LSE_UNIT_STR_HIST,UWI,1
PR_LSE_UNIT_STR_HIST,PROD_STRING_SOURCE,2
PR_LSE_UNIT_STR_HIST,STRING_ID,3
PR_LSE_UNIT_STR_HIST,LEASE_UNIT_ID,4
PR_LSE_UNIT_STR_HIST,START_DATE,5
PR_STR_FORM_COMPLETION,UWI,1
PR_STR_FORM_COMPLETION,PROD_STRING_SOURCE,2
PR_STR_FORM_COMPLETION,STRING_ID,3
PR_STR_FORM_COMPLETION,PR_STR_FORM_OBS_NO,4
PR_STR_FORM_COMPLETION,COMPLETION_SOURCE,5
PR_STR_FORM_COMPLETION,COMPLETION_OBS_NO,6
PR_STR_FORM_COMPLETION,FORM_COMPLETION_OBS_NO,7
PR_STR_FORM_STAT_HIST,UWI,1
PR_STR_FORM_STAT_HIST,PROD_STRING_SOURCE,2
PR_STR_FORM_STAT_HIST,STRING_ID,3
PR_STR_FORM_STAT_HIST,PR_STR_FORM_OBS_NO,4
PR_STR_FORM_STAT_HIST,STATUS_DATE,5
RATE_AREA,RATE_SCHEDULE_ID,1
RATE_AREA,AREA_ID,2
RATE_AREA,AREA_TYPE,3
RATE_SCHEDULE,RATE_SCHEDULE_ID,1
RATE_SCHEDULE_COMPONENT,RATE_SCHEDULE_ID,1
RATE_SCHEDULE_COMPONENT,COMPONENT_OBS_NO,2
RATE_SCHEDULE_XREF,RATE_SCHEDULE_ID_2,1
RATE_SCHEDULE_XREF,RATE_SCHEDULE_ID_1,2
RATE_SCHED_DETAIL,RATE_SCHEDULE_ID,1
RATE_SCHED_DETAIL,RATE_TYPE,2
REPORT_HIER,REPORT_HIERARCHY_ID,1
REPORT_HIER_ALIAS,REPORT_HIERARCHY_ID,1
REPORT_HIER_ALIAS,ALIAS_ID,2
REPORT_HIER_DESC,HIERARCHY_TYPE_ID,1
REPORT_HIER_DESC,LEVEL_SEQ_NO,2
REPORT_HIER_LEVEL,REPORT_HIERARCHY_ID,1
REPORT_HIER_LEVEL,COMPONENT_ID,2
REPORT_HIER_TYPE,HIERARCHY_TYPE_ID,1
REPORT_HIER_USE,REPORT_HIERARCHY_ID,1
REPORT_HIER_USE,COMPONENT_ID,2
REPORT_HIER_USE,HIERARCHY_USE_OBS_NO,3
RESENT_CLASS,RESENT_ID,1
RESENT_CLASS,RESERVE_CLASS_ID,2
RESENT_COMPONENT,RESENT_ID,1
RESENT_COMPONENT,COMPONENT_ID,2
RESENT_ECO_RUN,RESENT_ID,1
RESENT_ECO_RUN,RESERVE_CLASS_ID,2
RESENT_ECO_RUN,ECONOMICS_RUN_ID,3
RESENT_ECO_SCHEDULE,RESENT_ID,1
RESENT_ECO_SCHEDULE,RESERVE_CLASS_ID,2
RESENT_ECO_SCHEDULE,ECONOMICS_RUN_ID,3
RESENT_ECO_SCHEDULE,SCHEDULE_ID,4
RESENT_ECO_VOLUME,RESENT_ID,1
RESENT_ECO_VOLUME,RESERVE_CLASS_ID,2
RESENT_ECO_VOLUME,ECONOMICS_RUN_ID,3
RESENT_ECO_VOLUME,PRODUCT_TYPE,4
RESENT_ECO_VOLUME,SUMMARY_OBS_NO,5
RESENT_PRODUCT,RESENT_ID,1
RESENT_PRODUCT,RESERVE_CLASS_ID,2
RESENT_PRODUCT,PRODUCT_TYPE,3
RESENT_PROD_PROPERTY,RESENT_ID,1
RESENT_PROD_PROPERTY,RESERVE_CLASS_ID,2
RESENT_PROD_PROPERTY,PRODUCT_TYPE,3
RESENT_PROD_PROPERTY,PROPERTY_SEQ_NO,4
RESENT_REVISION_CAT,REVISION_CATEGORY_ID,1
RESENT_VOL_REGIME,RESENT_ID,1
RESENT_VOL_REGIME,VOLUME_REGIME_ID,2
RESENT_VOL_REGIME,RESENT_REGIME_OBS_NO,3
RESENT_VOL_REVISION,RESENT_ID,1
RESENT_VOL_REVISION,RESERVE_CLASS_ID,2
RESENT_VOL_REVISION,PRODUCT_TYPE,3
RESENT_VOL_REVISION,REVISION_ID,4
RESENT_VOL_REVISION,REVISION_OBS_NO,5
RESENT_VOL_SUMMARY,RESENT_ID,1
RESENT_VOL_SUMMARY,RESERVE_CLASS_ID,2
RESENT_VOL_SUMMARY,PRODUCT_TYPE,3
RESENT_VOL_SUMMARY,SUMMARY_ID,4
RESENT_VOL_SUMMARY,SUMMARY_OBS_NO,5
RESENT_XREF,RESENT_ID,1
RESENT_XREF,RESENT_ID2,2
RESENT_XREF,XREF_OBS_NO,3
RESERVE_CLASS,RESERVE_CLASS_ID,1
RESERVE_CLASS_CALC,RESERVE_CLASS_ID,1
RESERVE_CLASS_CALC,FORMULA_ID,2
RESERVE_CLASS_CALC,CALCULATION_SEQ_NO,3
RESERVE_CLASS_FORMULA,RESERVE_CLASS_ID,1
RESERVE_CLASS_FORMULA,FORMULA_ID,2
RESERVE_ENTITY,RESENT_ID,1
RESTRICTION,RESTRICTION_ID,1
RESTRICTION,RESTRICTION_VERSION,2
REST_ACTIVITY,RESTRICTION_ID,1
REST_ACTIVITY,RESTRICTION_VERSION,2
REST_ACTIVITY,RESTRICTED_ACTIVITY,3
REST_CLASS,RESTRICTION_CLASS_ID,1
REST_CONTACT,RESTRICTION_ID,1
REST_CONTACT,RESTRICTION_VERSION,2
REST_CONTACT,BUSINESS_ASSOCIATE,3
REST_CONTACT,CONTACT_OBS_NO,4
REST_REMARK,RESTRICTION_ID,1
REST_REMARK,RESTRICTION_VERSION,2
REST_REMARK,RESTRICTION_REMARK_ID,3
REST_REMARK,RESTRICTION_REMARK_SEQ_NO,4
REST_TEXT,RESTRICTION_ID,1
REST_TEXT,RESTRICTION_VERSION,2
REST_TEXT,TEXT_SEQ_NO,3
RM_AUX_CHANNEL,INFORMATION_ITEM_ID,1
RM_AUX_CHANNEL,INFO_ITEM_TYPE,2
RM_AUX_CHANNEL,CHANNEL_ID,3
RM_CIRCULATION,CIRC_ID,1
RM_CIRC_PROCESS,CIRC_ID,1
RM_CIRC_PROCESS,DATA_CIRC_PROCESS_ID,2
RM_COMPOSITE,INFORMATION_ITEM_ID,1
RM_COMPOSITE,INFO_ITEM_TYPE,2
RM_COPY_RECORD,OLD_PHYSICAL_ITEM_ID,1
RM_COPY_RECORD,NEW_PHYSICAL_ITEM_ID,2
RM_COPY_RECORD,COPY_SEQ_NO,3
RM_CREATOR,INFORMATION_ITEM_ID,1
RM_CREATOR,INFO_ITEM_TYPE,2
RM_CREATOR,CREATOR_ID,3
RM_CUSTODY,PHYSICAL_ITEM_ID,1
RM_CUSTODY,CUSTODY_ID,2
RM_DATA_CONTENT,INFORMATION_ITEM_ID,1
RM_DATA_CONTENT,INFO_ITEM_TYPE,2
RM_DATA_CONTENT,PHYSICAL_ITEM_ID,3
RM_DATA_CONTENT,DATA_CONTENT_SEQ_NO,4
RM_DATA_STORE,STORE_ID,1
RM_DATA_STORE_HIER,DATA_STORE_HIER_ID,1
RM_DATA_STORE_HIER_LEVEL,DATA_STORE_HIER_ID,1
RM_DATA_STORE_HIER_LEVEL,HIER_LEVEL_ID,2
RM_DATA_STORE_ITEM,STORE_ID,1
RM_DATA_STORE_ITEM,STRUCTURE_OBS_NO,2
RM_DATA_STORE_ITEM,ITEM_OBS_NO,3
RM_DATA_STORE_MEDIA,STORE_ID,1
RM_DATA_STORE_MEDIA,STRUCTURE_OBS_NO,2
RM_DATA_STORE_MEDIA,MEDIA_OBS_NO,3
RM_DATA_STORE_STRUCTURE,STORE_ID,1
RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,2
RM_DECRYPT_KEY,DECRYPT_KEY_ID,1
RM_DOCUMENT,INFO_ITEM_TYPE,1
RM_DOCUMENT,INFORMATION_ITEM_ID,2
RM_ENCODING,PHYSICAL_ITEM_ID,1
RM_ENCODING,ENCODING_SEQ_NO,2
RM_EQUIPMENT,INFORMATION_ITEM_ID,1
RM_EQUIPMENT,INFO_ITEM_TYPE,2
RM_FILE_CONTENT,FILE_ID,1
RM_FOSSIL,INFORMATION_ITEM_ID,1
RM_FOSSIL,INFO_ITEM_TYPE,2
RM_IMAGE_COMP,PHYSICAL_ITEM_ID,1
RM_IMAGE_COMP,LOG_SECTION_ID_1,2
RM_IMAGE_COMP,LOG_SECTION_ID_2,3
RM_IMAGE_LOC,PHYSICAL_ITEM_ID,1
RM_IMAGE_LOC,LOG_SECTION_ID,2
RM_IMAGE_LOC,POSITION_ID,3
RM_IMAGE_SECT,PHYSICAL_ITEM_ID,1
RM_IMAGE_SECT,IMAGE_SECTION_ID,2
RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,1
RM_INFORMATION_ITEM,INFO_ITEM_TYPE,2
RM_INFO_COORD_QUALITY,INFORMATION_ITEM_ID,1
RM_INFO_COORD_QUALITY,INFO_ITEM_TYPE,2
RM_INFO_COORD_QUALITY,QUALITY_ID,3
RM_INFO_DATA_QUALITY,INFORMATION_ITEM_ID,1
RM_INFO_DATA_QUALITY,INFO_ITEM_TYPE,2
RM_INFO_DATA_QUALITY,QUALITY_ID,3
RM_INFO_ITEM_ALIAS,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_ALIAS,INFO_ITEM_TYPE,2
RM_INFO_ITEM_ALIAS,ALIAS_ID,3
RM_INFO_ITEM_BA,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_BA,INFO_ITEM_TYPE,2
RM_INFO_ITEM_BA,CONTACT_ID,3
RM_INFO_ITEM_CONTENT,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_CONTENT,INFO_ITEM_TYPE,2
RM_INFO_ITEM_CONTENT,CONTENT_OBS_NO,3
RM_INFO_ITEM_DESC,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_DESC,INFO_ITEM_TYPE,2
RM_INFO_ITEM_DESC,DESCRIPTION_ID,3
RM_INFO_ITEM_GEOMETRY,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_GEOMETRY,INFO_ITEM_TYPE,2
RM_INFO_ITEM_GEOMETRY,GEOMETRY_FORMAT,3
RM_INFO_ITEM_GEOMETRY,GEOMETRY_ID,4
RM_INFO_ITEM_GEOMETRY,GEOMETRY_OBS_NO,5
RM_INFO_ITEM_GROUP,GROUP_INFORMATION_ITEM_ID,1
RM_INFO_ITEM_GROUP,GROUP_INFO_ITEM_TYPE,2
