OWNER,TABLE_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,CONSTRAINT_NAME,DELETE_RULE
PPDM,SEIS_SET_GEOMETRY,SEIS_SET_ID,1,PPDM,SEIS_SET,SEIS_SET_ID,SSG_SS_FK,NO ACTION
PPDM,SEIS_SET_GEOMETRY,GEOMETRY_TYPE,1,PPDM,R_GEOMETRY_TYPE,GEOMETRY_TYPE,SSG_R_GT_FK,NO ACTION
PPDM,SEIS_SET_GEOMETRY,BIN_SOURCE,4,PPDM,SEIS_BIN_GRID,SOURCE,SSG_SSBG_FK,NO ACTION
PPDM,SEIS_SET_GEOMETRY,BIN_GRID_ID,3,PPDM,SEIS_BIN_GRID,BIN_GRID_ID,SSG_SSBG_FK,NO ACTION
PPDM,SEIS_SET_GEOMETRY,SEIS_SET_TYPE,2,PPDM,SEIS_BIN_GRID,SEIS_SET_TYPE,SSG_SSBG_FK,NO ACTION
PPDM,SEIS_SET_GEOMETRY,SEIS_SET_ID,1,PPDM,SEIS_BIN_GRID,SEIS_SET_ID,SSG_SSBG_FK,NO ACTION
PPDM,SEIS_SET_GEOMETRY,SEIS_NUMERIC_ID,1,PPDM,SEIS_SET,NUMERIC_ID,SSG_SS_FK2,NO ACTION
PPDM,SEIS_SET_JURISDICTION,JURISDICTION,1,PPDM,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,SSJ_BA_FK,NO ACTION
PPDM,SEIS_SET_JURISDICTION,SEIS_SET_TYPE,2,PPDM,SEIS_SET,SEIS_SET_TYPE,SSJ_SS_FK,NO ACTION
PPDM,SEIS_SET_JURISDICTION,SEIS_SET_ID,1,PPDM,SEIS_SET,SEIS_SET_ID,SSJ_SS_FK,NO ACTION
PPDM,SEIS_SET_PLAN,SEIS_SET_TYPE,2,PPDM,SEIS_SET,SEIS_SET_TYPE,SSP_SS_FK,NO ACTION
PPDM,SEIS_SET_PLAN,SEIS_SET_ID,1,PPDM,SEIS_SET,SEIS_SET_ID,SSP_SS_FK,NO ACTION
PPDM,SEIS_SET_STATUS,SEIS_STATUS,1,PPDM,R_SEIS_STATUS,SEIS_STATUS,SSST_R_SS2_FK,NO ACTION
PPDM,SEIS_SET_STATUS,STATUS_TYPE,1,PPDM,R_SEIS_STATUS_TYPE,STATUS_TYPE,SSST_R_SST3_FK,NO ACTION
PPDM,SEIS_SET_STATUS,SEIS_SET_TYPE,2,PPDM,SEIS_SET,SEIS_SET_TYPE,SSST_SS_FK,NO ACTION
PPDM,SEIS_SET_STATUS,SEIS_SET_ID,1,PPDM,SEIS_SET,SEIS_SET_ID,SSST_SS_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,EW_DIRECTION,1,PPDM,R_EW_DIRECTION,EW_DIRECTION,SSS_R_ED_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,NS_DIRECTION,1,PPDM,R_NS_DIRECTION,NS_DIRECTION,SSS_R_ND_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,NORTH_TYPE,1,PPDM,R_NORTH,NORTH_TYPE,SSS_R_N_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,WELL_NODE_ID,1,PPDM,WELL_NODE,NODE_ID,SSS_WN_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,SEIS_POINT_ID,3,PPDM,SEIS_POINT,SEIS_POINT_ID,SSS_SSPT_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,SEIS_SET_TYPE,2,PPDM,SEIS_POINT,SEIS_SET_TYPE,SSS_SSPT_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,SEIS_SET_ID,1,PPDM,SEIS_POINT,SEIS_SET_ID,SSS_SSPT_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,MONUMENT_SF_TYPE,2,PPDM,SF_MONUMENT,SF_TYPE,SSS_SFMO_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,MONUMENT,1,PPDM,SF_MONUMENT,MONUMENT_ID,SSS_SFMO_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,ORIENTATION,1,PPDM,R_ORIENTATION,ORIENTATION,SSS_R_O_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,NS_START_LINE,1,PPDM,R_NS_START_LINE,NS_START_LINE,SSS_R_NSL_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,LOCATION_TYPE,1,PPDM,R_LOCATION_TYPE,LOCATION_TYPE,SSS_R_LT1_FK,NO ACTION
PPDM,SEIS_SP_SURVEY,EW_START_LINE,1,PPDM,R_EW_START_LINE,EW_START_LINE,SSS_R_ESL_FK,NO ACTION
PPDM,SEIS_STREAMER,CABLE_MAKE,1,PPDM,R_SEIS_CABLE_MAKE,CABLE_MAKE,SST_R_SCM_FK,NO ACTION
PPDM,SEIS_STREAMER,ACQTN_DESIGN_ID,1,PPDM,SEIS_ACQTN_DESIGN,ACQTN_DESIGN_ID,SST_SSAD_FK,NO ACTION
PPDM,SEIS_STREAMER,VESSEL_ID,1,PPDM,SEIS_VESSEL,VESSEL_ID,SST_SSV_FK,NO ACTION
PPDM,SEIS_STREAMER,VESSEL_CONFIG_OBS_NO,3,PPDM,SEIS_VESSEL,VESSEL_CONFIG_OBS_NO,SST_SSV_FK,NO ACTION
PPDM,SEIS_STREAMER,SF_TYPE,2,PPDM,SEIS_VESSEL,SF_TYPE,SST_SSV_FK,NO ACTION
PPDM,SEIS_STREAMER,STREAMER_POSITION,1,PPDM,R_STREAMER_POSITION,STREAMER_POSITION,SST_R_SP1_FK,NO ACTION
PPDM,SEIS_STREAMER_BUILD,COMPONENT_TYPE,1,PPDM,R_STREAMER_COMP,COMPONENT_TYPE,SSB_R_SC_FK,NO ACTION
PPDM,SEIS_STREAMER_BUILD,STREAMER_ID,1,PPDM,SEIS_STREAMER,STREAMER_ID,SSB_SST_FK,NO ACTION
PPDM,SEIS_STREAMER_COMP,COMPONENT_TYPE,1,PPDM,R_STREAMER_COMP,COMPONENT_TYPE,SSC_R_SC_FK,NO ACTION
PPDM,SEIS_STREAMER_COMP,STREAMER_ID,1,PPDM,SEIS_STREAMER,STREAMER_ID,SSC_SST_FK,NO ACTION
PPDM,SEIS_TRANSACTION,TRANSACTION_STATUS,1,PPDM,R_TRANS_STATUS,TRANSACTION_STATUS,SSTR_R_TS1_FK,NO ACTION
PPDM,SEIS_TRANSACTION,TRANSACTION_TYPE,1,PPDM,R_TRANS_TYPE,TRANS_TYPE,SSTR_R_TT3_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,AREA_TYPE,2,PPDM,AREA,AREA_TYPE,SSTC_A_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,AREA_ID,1,PPDM,AREA,AREA_ID,SSTC_A_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,BUSINESS_ASSOCIATE,1,PPDM,BA_AUTHORITY,BUSINESS_ASSOCIATE,SSTC_BAAU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,AUTHORITY_ID,2,PPDM,BA_AUTHORITY,AUTHORITY_ID,SSTC_BAAU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,BUSINESS_ASSOCIATE,1,PPDM,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,SSTC_BA_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,BUSINESS_ASSOCIATE,1,PPDM,BA_ORGANIZATION,BUSINESS_ASSOCIATE,SSTC_BAO_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,BA_ORGANIZATION_SEQ_NO,3,PPDM,BA_ORGANIZATION,ORGANIZATION_SEQ_NO,SSTC_BAO_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,BA_ORGANIZATION_ID,2,PPDM,BA_ORGANIZATION,ORGANIZATION_ID,SSTC_BAO_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,EMPLOYER_BA_ID,1,PPDM,BA_EMPLOYEE,EMPLOYER_BA_ID,SSTC_BAE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,EMPLOYEE_OBS_NO,3,PPDM,BA_EMPLOYEE,EMPLOYEE_OBS_NO,SSTC_BAE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,EMPLOYEE_BA_ID,2,PPDM,BA_EMPLOYEE,EMPLOYEE_BA_ID,SSTC_BAE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,POOL_ID,1,PPDM,POOL,POOL_ID,SSTC_PL_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PDEN_TYPE,2,PPDM,PDEN,PDEN_TYPE,SSTC_PDE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PDEN_SOURCE,3,PPDM,PDEN,SOURCE,SSTC_PDE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PDEN_ID,1,PPDM,PDEN,PDEN_ID,SSTC_PDE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PALEO_SUMMARY_ID,1,PPDM,PALEO_SUMMARY,PALEO_SUMMARY_ID,SSTC_PASU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,OBLIGATION_SEQ_NO,2,PPDM,OBLIGATION,OBLIGATION_SEQ_NO,SSTC_OB_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,OBLIGATION_ID,1,PPDM,OBLIGATION,OBLIGATION_ID,SSTC_OB_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,NOTIFICATION_ID,1,PPDM,NOTIFICATION,NOTIFICATION_ID,SSTC_NOTI_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,LAND_SALE_NUMBER,2,PPDM,LAND_SALE,LAND_SALE_NUMBER,SSTC_LS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,JURISDICTION,1,PPDM,LAND_SALE,JURISDICTION,SSTC_LS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,LAND_RIGHT_TYPE,2,PPDM,LAND_RIGHT,LAND_RIGHT_TYPE,SSTC_LR_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,LAND_RIGHT_ID,1,PPDM,LAND_RIGHT,LAND_RIGHT_ID,SSTC_LR_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,LITH_LOG_SOURCE,2,PPDM,LITH_LOG,LITH_LOG_SOURCE,SSTC_LIL_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,LITHOLOGY_LOG_ID,1,PPDM,LITH_LOG,LITHOLOGY_LOG_ID,SSTC_LIL_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,INTEREST_SET_SEQ_NO,2,PPDM,INTEREST_SET,INTEREST_SET_SEQ_NO,SSTC_INT_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,INTEREST_SET_ID,1,PPDM,INTEREST_SET,INTEREST_SET_ID,SSTC_INT_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,INSTRUMENT_ID,1,PPDM,INSTRUMENT,INSTRUMENT_ID,SSTC_INS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,INCIDENT_ID,1,PPDM,HSE_INCIDENT,INCIDENT_ID,SSTC_HI_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,FOSSIL_ID,1,PPDM,FOSSIL,FOSSIL_ID,SSTC_FOS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,FIELD_ID,1,PPDM,FIELD,FIELD_ID,SSTC_FLD_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,FINANCE_ID,1,PPDM,FINANCE,FINANCE_ID,SSTC_FIN_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,FACILITY_TYPE,2,PPDM,FACILITY,FACILITY_TYPE,SSTC_FAC_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,FACILITY_ID,1,PPDM,FACILITY,FACILITY_ID,SSTC_FAC_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,ECOZONE_ID,1,PPDM,ECOZONE,ECOZONE_ID,SSTC_EZ_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,EQUIPMENT_ID,1,PPDM,EQUIPMENT,EQUIPMENT_ID,SSTC_EQ_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,ENTITLEMENT_ID,1,PPDM,ENTITLEMENT,ENTITLEMENT_ID,SSTC_ENT_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CONTRACT_ID,1,PPDM,CONTRACT,CONTRACT_ID,SSTC_C_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,APPLICATION_ID,1,PPDM,APPLICATION,APPLICATION_ID,SSTC_APP_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PROVINCE_STATE,2,PPDM,Z_R_PROVINCE_STATE,PROVINCE_STATE,SSTC_Z_R_PS3_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,COUNTRY,1,PPDM,Z_R_PROVINCE_STATE,COUNTRY,SSTC_Z_R_PS3_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PROVINCE_STATE,2,PPDM,Z_R_COUNTY,PROVINCE_STATE,SSTC_Z_R_C2_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,COUNTY,3,PPDM,Z_R_COUNTY,COUNTY,SSTC_Z_R_C2_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,COUNTRY,1,PPDM,Z_R_COUNTY,COUNTRY,SSTC_Z_R_C2_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,COUNTRY,1,PPDM,Z_R_COUNTRY,COUNTRY,SSTC_Z_R_C1_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,UWI,1,PPDM,WELL,UWI,SSTC_W_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,WORK_ORDER_ID,1,PPDM,WORK_ORDER,WORK_ORDER_ID,SSTC_WO_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,WELL_ACTIVITY_SOURCE,2,PPDM,WELL_ACTIVITY,SOURCE,SSTC_WAC_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,UWI,1,PPDM,WELL_ACTIVITY,UWI,SSTC_WAC_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,ACTIVITY_OBS_NO,3,PPDM,WELL_ACTIVITY,ACTIVITY_OBS_NO,SSTC_WAC_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,SSTC_STU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,SSTC_STU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SEIS_SET_TYPE,2,PPDM,SEIS_SET,SEIS_SET_TYPE,SSTC_SS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SEIS_SET_ID,1,PPDM,SEIS_SET,SEIS_SET_ID,SSTC_SS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,TRANSACTION_TYPE,2,PPDM,SEIS_TRANSACTION,TRANSACTION_TYPE,SSTC_SSTR_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SEIS_TRANSACTION_ID,1,PPDM,SEIS_TRANSACTION,SEIS_TRANSACTION_ID,SSTC_SSTR_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,INSPECTION_ID,1,PPDM,SEIS_INSPECTION,INSPECTION_ID,SSTC_SSI_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SEIS_SET_TYPE,2,PPDM,SEIS_SET_AUTHORIZE,SEIS_SET_TYPE,SSTC_SSAU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SEIS_SET_ID,1,PPDM,SEIS_SET_AUTHORIZE,SEIS_SET_ID,SSTC_SSAU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,AUTHORIZE_ID,3,PPDM,SEIS_SET_AUTHORIZE,AUTHORIZE_ID,SSTC_SSAU_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SPATIAL_OBS_NO,2,PPDM,SPATIAL_DESCRIPTION,SPATIAL_OBS_NO,SSTC_SPD_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SPATIAL_DESCRIPTION_ID,1,PPDM,SPATIAL_DESCRIPTION,SPATIAL_DESCRIPTION_ID,SSTC_SPD_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SUPPORT_FACILITY_ID,1,PPDM,SF_SUPPORT_FACILITY,SUPPORT_FACILITY_ID,SSTC_SF_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SF_TYPE,2,PPDM,SF_SUPPORT_FACILITY,SF_TYPE,SSTC_SF_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,SAMPLE_ANAL_SOURCE,2,PPDM,SAMPLE_ANALYSIS,SOURCE,SSTC_SA_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,ANALYSIS_ID,1,PPDM,SAMPLE_ANALYSIS,ANALYSIS_ID,SSTC_SA_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,TRANSACTION_STATUS,1,PPDM,R_TRANS_STATUS,TRANSACTION_STATUS,SSTC_R_TS1_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,COMPONENT_TYPE,1,PPDM,R_TRANS_COMP_TYPE,TRANS_COMPONENT_TYPE,SSTC_R_TCT_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,RESENT_ID,1,PPDM,RESERVE_ENTITY,RESENT_ID,SSTC_RSE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,RESERVE_CLASS_ID,1,PPDM,RESERVE_CLASS,RESERVE_CLASS_ID,SSTC_RSCL_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,THESAURUS_WORD_ID,2,PPDM,RM_THESAURUS_WORD,THESAURUS_WORD_ID,SSTC_RMTW_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,THESAURUS_ID,1,PPDM,RM_THESAURUS_WORD,THESAURUS_ID,SSTC_RMTW_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PHYSICAL_ITEM_ID,1,PPDM,RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,SSTC_RMPI_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,INFO_ITEM_TYPE,2,PPDM,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,SSTC_RMII_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,INFORMATION_ITEM_ID,1,PPDM,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,SSTC_RMII_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,STORE_STRUCTURE_OBS_NO,2,PPDM,RM_DATA_STORE_STRUCTURE,STRUCTURE_OBS_NO,SSTC_RMDSS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,STORE_ID,1,PPDM,RM_DATA_STORE_STRUCTURE,STORE_ID,SSTC_RMDSS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CIRC_ID,1,PPDM,RM_CIRCULATION,CIRC_ID,SSTC_RMCI_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,RATE_SCHEDULE_ID,1,PPDM,RATE_SCHEDULE,RATE_SCHEDULE_ID,SSTC_RATE_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PPDM_TABLE_NAME,2,PPDM,PPDM_TABLE,TABLE_NAME,SSTC_PT_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PPDM_SYSTEM_ID,1,PPDM,PPDM_TABLE,SYSTEM_ID,SSTC_PT_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,UWI,1,PPDM,PROD_STRING,UWI,SSTC_PS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PROD_STRING_SOURCE,2,PPDM,PROD_STRING,SOURCE,SSTC_PS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PROD_STRING_ID,3,PPDM,PROD_STRING,STRING_ID,SSTC_PS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PPDM_SYSTEM_ID,1,PPDM,PPDM_SYSTEM,SYSTEM_ID,SSTC_PSYS_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PROJECT_ID,1,PPDM,PROJECT,PROJECT_ID,SSTC_PROJ_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,PRODUCT_TYPE,1,PPDM,PRODUCT,PRODUCT_TYPE,SSTC_PROD_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CONSULT_ID,1,PPDM,CONSULT,CONSULT_ID,SSTC_CO_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CONTEST_ID,1,PPDM,CONTEST,CONTEST_ID,SSTC_COT_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CONSENT_ID,1,PPDM,CONSENT,CONSENT_ID,SSTC_CON_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CLASS_LEVEL_ID,2,PPDM,CLASS_LEVEL,CLASS_LEVEL_ID,SSTC_CLSL_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CLASSIFICATION_SYSTEM_ID,1,PPDM,CLASS_LEVEL,CLASSIFICATION_SYSTEM_ID,SSTC_CLSL_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CATALOGUE_EQUIP_ID,1,PPDM,CAT_EQUIPMENT,CATALOGUE_EQUIP_ID,SSTC_CEQ_FK,NO ACTION
PPDM,SEIS_TRANS_COMPONENT,CATALOGUE_ADDITIVE_ID,1,PPDM,CAT_ADDITIVE,CATALOGUE_ADDITIVE_ID,SSTC_CA_FK,NO ACTION
PPDM,SEIS_VELOCITY,COMPUTE_METHOD,1,PPDM,R_VELOCITY_COMPUTE,COMPUTE_METHOD,SSVL_R_VC_FK,NO ACTION
PPDM,SEIS_VELOCITY,SEIS_SET_TYPE,2,PPDM,SEIS_BIN_POINT,SEIS_SET_TYPE,SSVL_SSBP_FK,NO ACTION
PPDM,SEIS_VELOCITY,SEIS_SET_ID,1,PPDM,SEIS_BIN_POINT,SEIS_SET_ID,SSVL_SSBP_FK,NO ACTION
PPDM,SEIS_VELOCITY,BIN_SOURCE,4,PPDM,SEIS_BIN_POINT,BIN_GRID_SOURCE,SSVL_SSBP_FK,NO ACTION
PPDM,SEIS_VELOCITY,BIN_POINT_ID,5,PPDM,SEIS_BIN_POINT,BIN_POINT_ID,SSVL_SSBP_FK,NO ACTION
PPDM,SEIS_VELOCITY,BIN_GRID_ID,3,PPDM,SEIS_BIN_POINT,BIN_GRID_ID,SSVL_SSBP_FK,NO ACTION
PPDM,SEIS_VELOCITY,VELOCITY_VOLUME_ID,1,PPDM,SEIS_VELOCITY_VOLUME,VELOCITY_VOLUME_ID,SSVL_SSVV_FK,NO ACTION
PPDM,SEIS_VELOCITY,SEIS_WELL_SET_TYPE,2,PPDM,SEIS_WELL,SEIS_SET_TYPE,SSVL_SSW_FK,NO ACTION
PPDM,SEIS_VELOCITY,SEIS_WELL_SET_ID,1,PPDM,SEIS_WELL,SEIS_SET_ID,SSVL_SSW_FK,NO ACTION
PPDM,SEIS_VELOCITY,SEIS_SET_TYPE,2,PPDM,SEIS_POINT,SEIS_SET_TYPE,SSVL_SSPT_FK,NO ACTION
PPDM,SEIS_VELOCITY,SEIS_SET_ID,1,PPDM,SEIS_POINT,SEIS_SET_ID,SSVL_SSPT_FK,NO ACTION
PPDM,SEIS_VELOCITY,SEIS_POINT_ID,3,PPDM,SEIS_POINT,SEIS_POINT_ID,SSVL_SSPT_FK,NO ACTION
PPDM,SEIS_VELOCITY,VELOCITY_TYPE,1,PPDM,R_VELOCITY_TYPE,VELOCITY_TYPE,SSVL_R_VT_FK,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,VELOCITY_QUALITY,1,PPDM,R_QUALITY,QUALITY,SSVI_R_Q_FK,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,UWI,1,PPDM,WELL,UWI,SSVI_W_FK,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,SSVI_STU_FK,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,BASE_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,SSVI_STU_FK,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,TOP_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,SSVI_STU_FK2,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,SSVI_STU_FK2,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,SEIS_SET_TYPE,2,PPDM,SEIS_WELL,SEIS_SET_TYPE,SSVI_SSW_FK,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,SEIS_SET_ID,1,PPDM,SEIS_WELL,SEIS_SET_ID,SSVI_SSW_FK,NO ACTION
PPDM,SEIS_VELOCITY_INTERVAL,VELOCITY_TYPE,1,PPDM,R_VELOCITY_TYPE,VELOCITY_TYPE,SSVI_R_VT_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,PICKED_BY,1,PPDM,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,SSVV_BA_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,VELOCITY_DIMENSION,1,PPDM,R_VELOCITY_DIMENSION,VELOCITY_DIMENSION,SSVV_R_VD_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,BIN_GRID_SOURCE,4,PPDM,SEIS_BIN_GRID,SOURCE,SSVV_SSBG_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,BIN_GRID_SEIS_SET_TYPE,2,PPDM,SEIS_BIN_GRID,SEIS_SET_TYPE,SSVV_SSBG_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,BIN_GRID_SEIS_SET_ID,1,PPDM,SEIS_BIN_GRID,SEIS_SET_ID,SSVV_SSBG_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,BIN_GRID_ID,3,PPDM,SEIS_BIN_GRID,BIN_GRID_ID,SSVV_SSBG_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,SEIS_WELL_SET_TYPE,2,PPDM,SEIS_WELL,SEIS_SET_TYPE,SSVV_SSW_FK,NO ACTION
PPDM,SEIS_VELOCITY_VOLUME,SEIS_WELL_SET_ID,1,PPDM,SEIS_WELL,SEIS_SET_ID,SSVV_SSW_FK,NO ACTION
PPDM,SEIS_VESSEL,REFERENCE_POINT,1,PPDM,R_VESSEL_REFERENCE,REFERENCE_POINT,SSV_R_VR_FK,NO ACTION
PPDM,SEIS_VESSEL,SF_TYPE,2,PPDM,SF_VESSEL,SF_TYPE,SSV_SFV_FK,NO ACTION
PPDM,SEIS_VESSEL,VESSEL_ID,1,PPDM,SF_VESSEL,VESSEL_ID,SSV_SFV_FK,NO ACTION
PPDM,SEIS_VESSEL,ACQTN_DESIGN_ID,1,PPDM,SEIS_ACQTN_DESIGN,ACQTN_DESIGN_ID,SSV_SSAD_FK,NO ACTION
PPDM,SEIS_WELL,CHECKSHOT_SURVEY_TYPE,1,PPDM,R_CHECKSHOT_SRVY_TYPE,CHECKSHOT_SURVEY_TYPE,SSW_R_CST_FK,NO ACTION
