OWNER,TABLE_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,CONSTRAINT_NAME,DELETE_RULE,ID
PPDM,STRAT_UNIT_DESCRIPTION,STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,STUD_STU_FK,NO ACTION,7929
PPDM,STRAT_UNIT_DESCRIPTION,STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,STUD_STU_FK,NO ACTION,7930
PPDM,STRAT_WELL_ACQTN,PROJECT_ID,1,PPDM,PROJECT,PROJECT_ID,STWC_PROJ_FK,NO ACTION,7931
PPDM,STRAT_WELL_ACQTN,INFO_ITEM_TYPE,2,PPDM,RM_INFORMATION_ITEM,INFO_ITEM_TYPE,STWC_RMII_FK,NO ACTION,7932
PPDM,STRAT_WELL_ACQTN,INFORMATION_ITEM_ID,1,PPDM,RM_INFORMATION_ITEM,INFORMATION_ITEM_ID,STWC_RMII_FK,NO ACTION,7933
PPDM,STRAT_WELL_ACQTN,SEIS_SET_TYPE,2,PPDM,SEIS_SET,SEIS_SET_TYPE,STWC_SS_FK,NO ACTION,7934
PPDM,STRAT_WELL_ACQTN,SEIS_SET_ID,1,PPDM,SEIS_SET,SEIS_SET_ID,STWC_SS_FK,NO ACTION,7935
PPDM,STRAT_WELL_ACQTN,STRAT_COLUMN_SOURCE,2,PPDM,STRAT_COLUMN_UNIT,STRAT_COLUMN_SOURCE,STWC_STCU_FK,NO ACTION,7936
PPDM,STRAT_WELL_ACQTN,STRAT_COLUMN_ID,1,PPDM,STRAT_COLUMN_UNIT,STRAT_COLUMN_ID,STWC_STCU_FK,NO ACTION,7937
PPDM,STRAT_WELL_ACQTN,SC_STRAT_UNIT_ID,4,PPDM,STRAT_COLUMN_UNIT,STRAT_UNIT_ID,STWC_STCU_FK,NO ACTION,7938
PPDM,STRAT_WELL_ACQTN,SC_INTERP_ID,5,PPDM,STRAT_COLUMN_UNIT,INTERP_ID,STWC_STCU_FK,NO ACTION,7939
PPDM,STRAT_WELL_ACQTN,STRAT_NAME_SET_ID,3,PPDM,STRAT_COLUMN_UNIT,STRAT_NAME_SET_ID,STWC_STCU_FK,NO ACTION,7940
PPDM,STRAT_WELL_ACQTN,UWI,1,PPDM,WELL,UWI,STWC_W_FK,NO ACTION,7941
PPDM,STRAT_WELL_ACQTN,LOG_CURVE_ID,2,PPDM,WELL_LOG_CURVE,CURVE_ID,STWC_WLC_FK,NO ACTION,7942
PPDM,STRAT_WELL_ACQTN,UWI,1,PPDM,WELL_LOG_CURVE,UWI,STWC_WLC_FK,NO ACTION,7943
PPDM,STRAT_WELL_ACQTN,CORE_SOURCE,2,PPDM,WELL_CORE,SOURCE,STWC_WCR_FK,NO ACTION,7944
PPDM,STRAT_WELL_ACQTN,CORE_ID,3,PPDM,WELL_CORE,CORE_ID,STWC_WCR_FK,NO ACTION,7945
PPDM,STRAT_WELL_ACQTN,UWI,1,PPDM,WELL_CORE,UWI,STWC_WCR_FK,NO ACTION,7946
PPDM,STRAT_WELL_ACQTN,INTERP_ID,4,PPDM,STRAT_WELL_SECTION,INTERP_ID,STWC_STWS_FK,NO ACTION,7947
PPDM,STRAT_WELL_ACQTN,STRAT_UNIT_ID,3,PPDM,STRAT_WELL_SECTION,STRAT_UNIT_ID,STWC_STWS_FK,NO ACTION,7948
PPDM,STRAT_WELL_ACQTN,STRAT_NAME_SET_ID,2,PPDM,STRAT_WELL_SECTION,STRAT_NAME_SET_ID,STWC_STWS_FK,NO ACTION,7949
PPDM,STRAT_WELL_ACQTN,UWI,1,PPDM,STRAT_WELL_SECTION,UWI,STWC_STWS_FK,NO ACTION,7950
PPDM,STRAT_WELL_ACQTN,FIELD_STRAT_UNIT_ID,3,PPDM,STRAT_FIELD_SECTION,STRAT_UNIT_ID,STWC_STFS_FK,NO ACTION,7951
PPDM,STRAT_WELL_ACQTN,FIELD_STRAT_NAME_SET_ID,2,PPDM,STRAT_FIELD_SECTION,STRAT_NAME_SET_ID,STWC_STFS_FK,NO ACTION,7952
PPDM,STRAT_WELL_ACQTN,FIELD_STATION_ID,1,PPDM,STRAT_FIELD_SECTION,FIELD_STATION_ID,STWC_STFS_FK,NO ACTION,7953
PPDM,STRAT_WELL_ACQTN,FIELD_INTERP_ID,4,PPDM,STRAT_FIELD_SECTION,INTERP_ID,STWC_STFS_FK,NO ACTION,7954
PPDM,STRAT_WELL_ACQTN,STRAT_COLUMN_SOURCE,2,PPDM,STRAT_COLUMN,SOURCE,STWC_STCOL_FK,NO ACTION,7955
PPDM,STRAT_WELL_ACQTN,STRAT_COLUMN_ID,1,PPDM,STRAT_COLUMN,STRAT_COLUMN_ID,STWC_STCOL_FK,NO ACTION,7956
PPDM,STRAT_WELL_INTERP_AGE,STRAT_AGE_METHOD,1,PPDM,R_STRAT_AGE_METHOD,STRAT_AGE_METHOD,STWIA_R_SAM1_FK,NO ACTION,7957
PPDM,STRAT_WELL_INTERP_AGE,SOURCE_DOCUMENT,1,PPDM,SOURCE_DOCUMENT,SOURCE_DOCUMENT,STWIA_SRCD_FK,NO ACTION,7958
PPDM,STRAT_WELL_INTERP_AGE,AVERAGE_REL_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,STWIA_STU_FK2,NO ACTION,7959
PPDM,STRAT_WELL_INTERP_AGE,AVERAGE_REL_STRAT_NAME_SET,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,STWIA_STU_FK2,NO ACTION,7960
PPDM,STRAT_WELL_INTERP_AGE,UPPER_REL_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,STWIA_STU_FK,NO ACTION,7961
PPDM,STRAT_WELL_INTERP_AGE,UPPER_REL_STRAT_NAME_SET,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,STWIA_STU_FK,NO ACTION,7962
PPDM,STRAT_WELL_INTERP_AGE,INTERP_ID,4,PPDM,STRAT_WELL_SECTION,INTERP_ID,STWIA_STWS_FK,NO ACTION,7963
PPDM,STRAT_WELL_INTERP_AGE,STRAT_UNIT_ID,3,PPDM,STRAT_WELL_SECTION,STRAT_UNIT_ID,STWIA_STWS_FK,NO ACTION,7964
PPDM,STRAT_WELL_INTERP_AGE,STRAT_NAME_SET_ID,2,PPDM,STRAT_WELL_SECTION,STRAT_NAME_SET_ID,STWIA_STWS_FK,NO ACTION,7965
PPDM,STRAT_WELL_INTERP_AGE,UWI,1,PPDM,STRAT_WELL_SECTION,UWI,STWIA_STWS_FK,NO ACTION,7966
PPDM,STRAT_WELL_INTERP_AGE,LOWER_REL_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,STWIA_STU_FK3,NO ACTION,7967
PPDM,STRAT_WELL_INTERP_AGE,LOWER_REL_STRAT_NAME_SET,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,STWIA_STU_FK3,NO ACTION,7968
PPDM,STRAT_WELL_SECTION,AREA_TYPE,2,PPDM,AREA,AREA_TYPE,STWS_A_FK,NO ACTION,7969
PPDM,STRAT_WELL_SECTION,AREA_ID,1,PPDM,AREA,AREA_ID,STWS_A_FK,NO ACTION,7970
PPDM,STRAT_WELL_SECTION,CONFORMITY_RELATIONSHIP,1,PPDM,R_CONFORMITY_RELATION,CONFORMITY_RELATIONSHIP,STWS_R_CONR_FK,NO ACTION,7971
PPDM,STRAT_WELL_SECTION,PICK_LOCATION,1,PPDM,R_PICK_LOCATION,PICK_LOCATION,STWS_R_PL_FK,NO ACTION,7972
PPDM,STRAT_WELL_SECTION,PICK_QUALIF_REASON,1,PPDM,R_PICK_QUALIF_REASON,PICK_QUALIF_REASON,STWS_R_PQR_FK,NO ACTION,7973
PPDM,STRAT_WELL_SECTION,PICK_VERSION_TYPE,1,PPDM,R_PICK_VERSION_TYPE,PICK_VERSION_TYPE,STWS_R_PVT_FK,NO ACTION,7974
PPDM,STRAT_WELL_SECTION,STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,STWS_STU_FK,NO ACTION,7975
PPDM,STRAT_WELL_SECTION,STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,STWS_STU_FK,NO ACTION,7976
PPDM,STRAT_WELL_SECTION,SOURCE_DOCUMENT,1,PPDM,SOURCE_DOCUMENT,SOURCE_DOCUMENT,STWS_SRCD_FK,NO ACTION,7977
PPDM,STRAT_WELL_SECTION,TVD_METHOD,1,PPDM,R_TVD_METHOD,TVD_METHOD,STWS_R_TM_FK,NO ACTION,7978
PPDM,STRAT_WELL_SECTION,STRAT_INTERPRET_METHOD,1,PPDM,R_STRAT_INTERP_METHOD,STRAT_INTERPRET_METHOD,STWS_R_SIM_FK,NO ACTION,7979
PPDM,STRAT_WELL_SECTION,SW_APPLICATION_ID,1,PPDM,R_SW_APPLICATION,SW_APPLICATION_ID,STWS_R_SA_FK,NO ACTION,7980
PPDM,STRAT_WELL_SECTION,REPEAT_STRAT_TYPE,1,PPDM,R_REPEAT_STRAT_TYPE,REPEAT_STRAT_TYPE,STWS_R_RFTY_FK,NO ACTION,7981
PPDM,STRAT_WELL_SECTION,PICK_QUALIFIER,1,PPDM,R_PICK_QUALIFIER,PICK_QUALIFIER,STWS_R_PQ_FK,NO ACTION,7982
PPDM,STRAT_WELL_SECTION,PICK_QUALITY,1,PPDM,R_PICK_QUALITY,PICK_QUALITY,STWS_R_PQ1_FK,NO ACTION,7983
PPDM,STRAT_WELL_SECTION,UWI,1,PPDM,WELL,UWI,STWS_W_FK,NO ACTION,7984
PPDM,STRAT_WELL_SECTION,DOMINANT_LITHOLOGY,1,PPDM,R_LITHOLOGY,LITHOLOGY,STWS_R_L_FK,NO ACTION,7985
PPDM,STRAT_WELL_SECTION,INTERPRETER,1,PPDM,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,STWS_BA_FK,NO ACTION,7986
PPDM,SUBSTANCE,PROPERTY_SET_ID,1,PPDM,PPDM_PROPERTY_SET,PROPERTY_SET_ID,SUB_PPS_FK,NO ACTION,7987
PPDM,SUBSTANCE,CONVERSION_QUANTITY,1,PPDM,PPDM_QUANTITY,QUANTITY_TYPE,SUB_PQ_FK,NO ACTION,7988
PPDM,SUBSTANCE_COMPOSITION,DEFINED_BY_BA_ID,1,PPDM,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,SUBC_BA_FK,NO ACTION,7989
PPDM,SUBSTANCE_COMPOSITION,SUBSTANCE_COMPONENT_TYPE,1,PPDM,R_SUBSTANCE_COMP_TYPE,SUBSTANCE_COMPONENT_TYPE,SUBC_R_SCT3_FK,NO ACTION,7990
PPDM,SUBSTANCE_COMPOSITION,SUB_SUBSTANCE_TYPE,1,PPDM,SUBSTANCE,SUBSTANCE_TYPE,SUBC_SUB_FK2,NO ACTION,7991
PPDM,SUBSTANCE_COMPOSITION,SUBSTANCE_TYPE,1,PPDM,SUBSTANCE,SUBSTANCE_TYPE,SUBC_SUB_FK,NO ACTION,7992
PPDM,SUBSTANCE_COMPOSITION,SOURCE_DOCUMENT,1,PPDM,SOURCE_DOCUMENT,SOURCE_DOCUMENT,SUBC_SRCD_FK,NO ACTION,7993
PPDM,WELL,REGULATORY_AGENCY,1,PPDM,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,W_BA_FK2,NO ACTION,7994
PPDM,WELL,DISTRICT,1,PPDM,Z_R_DISTRICT,DISTRICT,W_Z_R_D_FK,NO ACTION,7995
PPDM,WELL,PROVINCE_STATE,2,PPDM,Z_R_COUNTY,PROVINCE_STATE,W_Z_R_C2_FK,NO ACTION,7996
PPDM,WELL,COUNTY,3,PPDM,Z_R_COUNTY,COUNTY,W_Z_R_C2_FK,NO ACTION,7997
PPDM,WELL,COUNTRY,1,PPDM,Z_R_COUNTY,COUNTRY,W_Z_R_C2_FK,NO ACTION,7998
PPDM,WELL,COUNTRY,1,PPDM,Z_R_COUNTRY,COUNTRY,W_Z_R_C1_FK,NO ACTION,7999
PPDM,WELL,SOURCE_DOCUMENT,1,PPDM,SOURCE_DOCUMENT,SOURCE_DOCUMENT,W_SRCD_FK,NO ACTION,8000
PPDM,WELL,PLATFORM_SF_TYPE,2,PPDM,SF_PLATFORM,SF_TYPE,W_SFPL_FK,NO ACTION,8001
PPDM,WELL,PLATFORM_ID,1,PPDM,SF_PLATFORM,PLATFORM_ID,W_SFPL_FK,NO ACTION,8002
PPDM,WELL,STATUS_TYPE,1,PPDM,R_WELL_STATUS,STATUS_TYPE,W_R_WS_FK,NO ACTION,8003
PPDM,WELL,CURRENT_STATUS,2,PPDM,R_WELL_STATUS,STATUS,W_R_WS_FK,NO ACTION,8004
PPDM,WELL,PROFILE_TYPE,1,PPDM,R_WELL_PROFILE_TYPE,WELL_PROFILE_TYPE,W_R_WPT_FK,NO ACTION,8005
PPDM,WELL,WELL_LEVEL_TYPE,1,PPDM,R_WELL_LEVEL_TYPE,WELL_LEVEL_TYPE,W_R_WLT_FK,NO ACTION,8006
PPDM,WELL,WATER_DEPTH_DATUM,1,PPDM,R_WATER_DATUM,WATER_DATUM,W_R_WD_FK,NO ACTION,8007
PPDM,WELL,PROVINCE_STATE,2,PPDM,Z_R_PROVINCE_STATE,PROVINCE_STATE,W_Z_R_PS3_FK,NO ACTION,8008
PPDM,WELL,COUNTRY,1,PPDM,Z_R_PROVINCE_STATE,COUNTRY,W_Z_R_PS3_FK,NO ACTION,8009
PPDM,WELL,GEOGRAPHIC_REGION,1,PPDM,Z_R_GEOGRAPHIC_REGION,GEOGRAPHIC_REGION,W_Z_R_GR_FK,NO ACTION,8010
PPDM,WELL,GEOLOGIC_PROVINCE,1,PPDM,Z_R_GEOLOGIC_PROVINCE,GEOLOGIC_PROVINCE,W_Z_R_GP_FK,NO ACTION,8011
PPDM,WELL,ELEV_REF_DATUM,1,PPDM,R_WATER_DATUM,WATER_DATUM,W_R_WD_FK2,NO ACTION,8012
PPDM,WELL,GROUND_ELEV_TYPE,1,PPDM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,W_R_WDT_FK,NO ACTION,8013
PPDM,WELL,DEPTH_DATUM,1,PPDM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,W_R_WDT_FK2,NO ACTION,8014
PPDM,WELL,SUBSEA_ELEV_REF_TYPE,1,PPDM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE,W_R_WDT_FK3,NO ACTION,8015
PPDM,WELL,CURRENT_CLASS,1,PPDM,R_WELL_CLASS,WELL_CLASS,W_R_WC_FK2,NO ACTION,8016
PPDM,WELL,INITIAL_CLASS,1,PPDM,R_WELL_CLASS,WELL_CLASS,W_R_WC_FK,NO ACTION,8017
PPDM,WELL,TAX_CREDIT_CODE,1,PPDM,R_TAX_CREDIT_CODE,TAX_CREDIT_CODE,W_R_TCC_FK,NO ACTION,8018
PPDM,WELL,PLOT_SYMBOL,1,PPDM,R_PLOT_SYMBOL,PLOT_SYMBOL,W_R_PS1_FK,NO ACTION,8019
PPDM,WELL,BASE_NODE_ID,1,PPDM,WELL_NODE,NODE_ID,W_WN_FK2,NO ACTION,8020
PPDM,WELL,SURFACE_NODE_ID,1,PPDM,WELL_NODE,NODE_ID,W_WN_FK,NO ACTION,8021
PPDM,WELL,TD_STRAT_NAME_SET_AGE,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,W_STU_FK2,NO ACTION,8022
PPDM,WELL,TD_STRAT_AGE,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,W_STU_FK2,NO ACTION,8023
PPDM,WELL,CONFID_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,W_STU_FK,NO ACTION,8024
PPDM,WELL,CONFID_STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,W_STU_FK,NO ACTION,8025
PPDM,WELL,OLDEST_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,W_STU_FK3,NO ACTION,8026
PPDM,WELL,OLDEST_STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,W_STU_FK3,NO ACTION,8027
PPDM,WELL,TD_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,W_STU_FK4,NO ACTION,8028
PPDM,WELL,TD_STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,W_STU_FK4,NO ACTION,8029
PPDM,WELL,OLDEST_STRAT_NAME_SET_AGE,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,W_STU_FK5,NO ACTION,8030
PPDM,WELL,OLDEST_STRAT_AGE,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,W_STU_FK5,NO ACTION,8031
PPDM,WELL,LOCATION_TYPE,1,PPDM,R_LOCATION_TYPE,LOCATION_TYPE,W_R_LT1_FK,NO ACTION,8032
PPDM,WELL,LEGAL_SURVEY_TYPE,1,PPDM,R_LEGAL_SURVEY_TYPE,LEGAL_SURVEY_TYPE,W_R_LST1_FK,NO ACTION,8033
PPDM,WELL,ENVIRONMENT_TYPE,1,PPDM,R_ENVIRONMENT,ENVIRONMENT_TYPE,W_R_E_FK,NO ACTION,8034
PPDM,WELL,CONFIDENTIAL_TYPE,1,PPDM,R_CONFIDENTIAL_TYPE,CONFIDENTIAL_TYPE,W_R_CT3_FK,NO ACTION,8035
PPDM,WELL,ASSIGNED_FIELD,1,PPDM,FIELD,FIELD_ID,W_FLD_FK,NO ACTION,8036
PPDM,WELL,OPERATOR,1,PPDM,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,W_BA_FK,NO ACTION,8037
PPDM,WELL_ACTIVITY,ACTIVITY_PRODUCT,1,PPDM,PRODUCT,PRODUCT_TYPE,WAC_PROD_FK2,NO ACTION,8038
PPDM,WELL_ACTIVITY,LOST_VOLUME_PRODUCT,1,PPDM,PRODUCT,PRODUCT_TYPE,WAC_PROD_FK,NO ACTION,8039
PPDM,WELL_ACTIVITY,UWI,1,PPDM,WELL,UWI,WAC_W_FK,NO ACTION,8040
PPDM,WELL_ACTIVITY,PERIOD_OBS_NO,2,PPDM,WELL_DRILL_PERIOD,PERIOD_OBS_NO,WAC_WDP_FK,NO ACTION,8041
PPDM,WELL_ACTIVITY,UWI,1,PPDM,WELL_DRILL_PERIOD,UWI,WAC_WDP_FK,NO ACTION,8042
PPDM,WELL_ACTIVITY,ACTIVITY_TYPE,2,PPDM,WELL_ACTIVITY_TYPE,ACTIVITY_TYPE,WAC_WAT_FK,NO ACTION,8043
PPDM,WELL_ACTIVITY,ACTIVITY_SET_ID,1,PPDM,WELL_ACTIVITY_TYPE,ACTIVITY_SET_ID,WAC_WAT_FK,NO ACTION,8044
PPDM,WELL_ACTIVITY,STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,WAC_STU_FK2,NO ACTION,8045
PPDM,WELL_ACTIVITY,BASE_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,WAC_STU_FK2,NO ACTION,8046
PPDM,WELL_ACTIVITY,TOP_STRAT_UNIT_ID,2,PPDM,STRAT_UNIT,STRAT_UNIT_ID,WAC_STU_FK,NO ACTION,8047
PPDM,WELL_ACTIVITY,STRAT_NAME_SET_ID,1,PPDM,STRAT_UNIT,STRAT_NAME_SET_ID,WAC_STU_FK,NO ACTION,8048
PPDM,WELL_ACTIVITY,DOWNTIME_TYPE,1,PPDM,R_WELL_DOWNTIME_TYPE,DOWNTIME_TYPE,WAC_R_WDT1_FK,NO ACTION,8049
PPDM,WELL_ACTIVITY,START_TIMEZONE,1,PPDM,R_TIMEZONE,TIMEZONE,WAC_R_TZ_FK,NO ACTION,8050
PPDM,WELL_ACTIVITY,END_TIMEZONE,1,PPDM,R_TIMEZONE,TIMEZONE,WAC_R_TZ_FK2,NO ACTION,8051
PPDM,WELL_ACTIVITY,LOST_CIRC_SEVERITY,1,PPDM,R_SEVERITY,SEVERITY,WAC_R_SV_FK,NO ACTION,8052
PPDM,WELL_ACTIVITY,LITHOLOGY,1,PPDM,R_LITHOLOGY,LITHOLOGY,WAC_R_L_FK,NO ACTION,8053
PPDM,WELL_ACTIVITY,LOST_MATERIAL_TYPE,1,PPDM,R_LOST_MATERIAL_TYPE,LOST_MATERIAL_TYPE,WAC_R_LMT_FK,NO ACTION,8054
PPDM,WELL_ACTIVITY,PROD_STRING_SOURCE,2,PPDM,PROD_STRING,SOURCE,WAC_PS_FK,NO ACTION,8055
PPDM,WELL_ACTIVITY,PROD_STRING_ID,3,PPDM,PROD_STRING,STRING_ID,WAC_PS_FK,NO ACTION,8056
PPDM,WELL_ACTIVITY,UWI,1,PPDM,PROD_STRING,UWI,WAC_PS_FK,NO ACTION,8057
PPDM,WELL_ACTIVITY,BLOWOUT_FLUID,1,PPDM,R_BLOWOUT_FLUID,BLOWOUT_FLUID,WAC_R_BF_FK,NO ACTION,8058
PPDM,WELL_ACTIVITY,PR_STR_FORM_OBS_NO,4,PPDM,PROD_STRING_FORMATION,PR_STR_FORM_OBS_NO,WAC_PSF_FK,NO ACTION,8059
PPDM,WELL_ACTIVITY,PROD_STRING_SOURCE,2,PPDM,PROD_STRING_FORMATION,PROD_STRING_SOURCE,WAC_PSF_FK,NO ACTION,8060
PPDM,WELL_ACTIVITY,PROD_STRING_ID,3,PPDM,PROD_STRING_FORMATION,STRING_ID,WAC_PSF_FK,NO ACTION,8061
PPDM,WELL_ACTIVITY,UWI,1,PPDM,PROD_STRING_FORMATION,UWI,WAC_PSF_FK,NO ACTION,8062
PPDM,WELL_ACTIVITY_CAUSE,EQUIPMENT_ID,1,PPDM,EQUIPMENT,EQUIPMENT_ID,WACA_EQ_FK,NO ACTION,8063
PPDM,WELL_ACTIVITY_CAUSE,PERIOD_OBS_NO,2,PPDM,WELL_DRILL_PERIOD,PERIOD_OBS_NO,WACA_WDP_FK,NO ACTION,8064
PPDM,WELL_ACTIVITY_CAUSE,UWI,1,PPDM,WELL_DRILL_PERIOD,UWI,WACA_WDP_FK,NO ACTION,8065
PPDM,WELL_ACTIVITY_CAUSE,ACTIVITY_OBS_NO,3,PPDM,WELL_ACTIVITY,ACTIVITY_OBS_NO,WACA_WAC_FK,NO ACTION,8066
PPDM,WELL_ACTIVITY_CAUSE,SOURCE,2,PPDM,WELL_ACTIVITY,SOURCE,WACA_WAC_FK,NO ACTION,8067
PPDM,WELL_ACTIVITY_CAUSE,UWI,1,PPDM,WELL_ACTIVITY,UWI,WACA_WAC_FK,NO ACTION,8068
PPDM,WELL_ACTIVITY_CAUSE,CAUSE_TYPE,1,PPDM,R_WELL_ACTIVITY_CAUSE,CAUSE_TYPE,WACA_R_WACA_FK,NO ACTION,8069
PPDM,WELL_ACTIVITY_COMPONENT,AREA_TYPE,2,PPDM,AREA,AREA_TYPE,WACOMP_A_FK,NO ACTION,8070
PPDM,WELL_ACTIVITY_COMPONENT,AREA_ID,1,PPDM,AREA,AREA_ID,WACOMP_A_FK,NO ACTION,8071
PPDM,WELL_ACTIVITY_COMPONENT,CREW_ID,2,PPDM,BA_CREW,CREW_ID,WACOMP_BAC_FK,NO ACTION,8072
PPDM,WELL_ACTIVITY_COMPONENT,CREW_COMPANY_BA_ID,1,PPDM,BA_CREW,CREW_COMPANY_BA_ID,WACOMP_BAC_FK,NO ACTION,8073
PPDM,WELL_ACTIVITY_COMPONENT,BUSINESS_ASSOCIATE,1,PPDM,BA_ORGANIZATION,BUSINESS_ASSOCIATE,WACOMP_BAO_FK,NO ACTION,8074
PPDM,WELL_ACTIVITY_COMPONENT,BA_ORGANIZATION_SEQ_NO,3,PPDM,BA_ORGANIZATION,ORGANIZATION_SEQ_NO,WACOMP_BAO_FK,NO ACTION,8075
PPDM,WELL_ACTIVITY_COMPONENT,BA_ORGANIZATION_ID,2,PPDM,BA_ORGANIZATION,ORGANIZATION_ID,WACOMP_BAO_FK,NO ACTION,8076
PPDM,WELL_ACTIVITY_COMPONENT,LAND_RIGHT_TYPE,2,PPDM,LAND_RIGHT,LAND_RIGHT_TYPE,WACOMP_LR_FK,NO ACTION,8077
PPDM,WELL_ACTIVITY_COMPONENT,LAND_RIGHT_ID,1,PPDM,LAND_RIGHT,LAND_RIGHT_ID,WACOMP_LR_FK,NO ACTION,8078
PPDM,WELL_ACTIVITY_COMPONENT,LITH_LOG_SOURCE,2,PPDM,LITH_LOG,LITH_LOG_SOURCE,WACOMP_LIL_FK,NO ACTION,8079
PPDM,WELL_ACTIVITY_COMPONENT,LITHOLOGY_LOG_ID,1,PPDM,LITH_LOG,LITHOLOGY_LOG_ID,WACOMP_LIL_FK,NO ACTION,8080
PPDM,WELL_ACTIVITY_COMPONENT,INTEREST_SET_SEQ_NO,2,PPDM,INTEREST_SET,INTEREST_SET_SEQ_NO,WACOMP_INT_FK,NO ACTION,8081
PPDM,WELL_ACTIVITY_COMPONENT,INTEREST_SET_ID,1,PPDM,INTEREST_SET,INTEREST_SET_ID,WACOMP_INT_FK,NO ACTION,8082
PPDM,WELL_ACTIVITY_COMPONENT,INSTRUMENT_ID,1,PPDM,INSTRUMENT,INSTRUMENT_ID,WACOMP_INS_FK,NO ACTION,8083
PPDM,WELL_ACTIVITY_COMPONENT,INCIDENT_ID,1,PPDM,HSE_INCIDENT,INCIDENT_ID,WACOMP_HI_FK,NO ACTION,8084
PPDM,WELL_ACTIVITY_COMPONENT,FINANCE_ID,1,PPDM,FINANCE,FINANCE_ID,WACOMP_FIN_FK,NO ACTION,8085
PPDM,WELL_ACTIVITY_COMPONENT,FACILITY_TYPE,2,PPDM,FACILITY,FACILITY_TYPE,WACOMP_FAC_FK,NO ACTION,8086
PPDM,WELL_ACTIVITY_COMPONENT,FACILITY_ID,1,PPDM,FACILITY,FACILITY_ID,WACOMP_FAC_FK,NO ACTION,8087
PPDM,WELL_ACTIVITY_COMPONENT,ECOZONE_ID,1,PPDM,ECOZONE,ECOZONE_ID,WACOMP_EZ_FK,NO ACTION,8088
PPDM,WELL_ACTIVITY_COMPONENT,MAINT_EQUIPMENT_ID,1,PPDM,EQUIPMENT,EQUIPMENT_ID,WACOMP_EQ_FK,NO ACTION,8089
PPDM,WELL_ACTIVITY_COMPONENT,APPLICATION_ID,1,PPDM,APPLICATION,APPLICATION_ID,WACOMP_APP_FK,NO ACTION,8090
PPDM,WELL_ACTIVITY_COMPONENT,UWI,1,PPDM,WELL,UWI,WACOMP_W_FK,NO ACTION,8091
PPDM,WELL_ACTIVITY_COMPONENT,WELL_TEST_TYPE,3,PPDM,WELL_TEST,TEST_TYPE,WACOMP_WT_FK,NO ACTION,8092
PPDM,WELL_ACTIVITY_COMPONENT,WELL_TEST_SOURCE,2,PPDM,WELL_TEST,SOURCE,WACOMP_WT_FK,NO ACTION,8093
PPDM,WELL_ACTIVITY_COMPONENT,WELL_TEST_RUN_NUM,4,PPDM,WELL_TEST,RUN_NUM,WACOMP_WT_FK,NO ACTION,8094
PPDM,WELL_ACTIVITY_COMPONENT,WELL_TEST_NUM,5,PPDM,WELL_TEST,TEST_NUM,WACOMP_WT_FK,NO ACTION,8095
PPDM,WELL_ACTIVITY_COMPONENT,UWI,1,PPDM,WELL_TEST,UWI,WACOMP_WT_FK,NO ACTION,8096
PPDM,WELL_ACTIVITY_COMPONENT,TUBING_TYPE,3,PPDM,WELL_TUBULAR,TUBING_TYPE,WACOMP_WTUB_FK,NO ACTION,8097
PPDM,WELL_ACTIVITY_COMPONENT,TUBING_SOURCE,2,PPDM,WELL_TUBULAR,SOURCE,WACOMP_WTUB_FK,NO ACTION,8098
