id,TABLE_NAME,COLUMN_NAME,SOURCETABLENAME,SOURCECOLUMNNAME
836,R_SOURCE,SOURCE,R_APPLIC_TYPE,SOURCE
837,R_SOURCE,SOURCE,R_AUTHORITY_TYPE,SOURCE
838,R_SOURCE,SOURCE,R_BA_CATEGORY,SOURCE
839,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_DESC_CODE,ROW_QUALITY
840,R_BA_DESC_TYPE,BA_DESC_TYPE,R_BA_DESC_CODE,BA_DESC_TYPE
841,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_STATUS,ROW_QUALITY
842,R_SOURCE,SOURCE,R_BA_STATUS,SOURCE
843,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_TYPE,ROW_QUALITY
844,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_BEARING_CONDITION,ROW_QUALITY
845,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_CUT_STRUCT_LOC,ROW_QUALITY
846,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BIT_REASON_PULLED,ROW_QUALITY
847,R_SOURCE,SOURCE,R_CAT_EQUIP_GROUP,SOURCE
848,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_EQUIP_SPEC,ROW_QUALITY
849,R_SOURCE,SOURCE,R_CAT_EQUIP_SPEC_CODE,SOURCE
850,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_EQUIP_TYPE,ROW_QUALITY
851,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CEMENT_TYPE,ROW_QUALITY
852,R_SOURCE,SOURCE,R_CEMENT_TYPE,SOURCE
853,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CODE_VERSION_XREF_TYPE,ROW_QUALITY
854,R_SOURCE,SOURCE,R_COLLAR_TYPE,SOURCE
855,R_SOURCE,SOURCE,R_COLOR_FORMAT,SOURCE
856,R_SOURCE,SOURCE,R_COMPLETION_METHOD,SOURCE
857,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_COMPLETION_TYPE,ROW_QUALITY
858,R_CONSENT_TYPE,CONSENT_TYPE,R_CONSENT_CONDITION,CONSENT_TYPE
859,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_REASON,ROW_QUALITY
860,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_TYPE,ROW_QUALITY
861,R_SOURCE,SOURCE,R_CONTACT_ROLE,SOURCE
862,R_SOURCE,SOURCE,R_CONTEST_COMP_TYPE,SOURCE
863,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_COMP_REASON,ROW_QUALITY
864,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_EXTEND_COND,ROW_QUALITY
865,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_EXTEND_TYPE,ROW_QUALITY
866,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_STATUS,ROW_QUALITY
867,R_SOURCE,SOURCE,R_CORRECTION_METHOD,SOURCE
868,R_SOURCE,SOURCE,R_CS_TRANSFORM_PARM,SOURCE
869,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DATA_STORE_TYPE,ROW_QUALITY
870,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DATUM_ORIGIN,ROW_QUALITY
871,R_SOURCE,SOURCE,R_DECLINE_CURVE_TYPE,SOURCE
872,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIR_SRVY_TYPE,ROW_QUALITY
873,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIST_REF_PT,ROW_QUALITY
874,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DOCUMENT_TYPE,ROW_QUALITY
875,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_BIT_DETAIL_TYPE,ROW_QUALITY
876,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_STAT_TYPE,ROW_QUALITY
877,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EMPLOYEE_POSITION,ROW_QUALITY
878,R_SOURCE,SOURCE,R_EMPLOYEE_STATUS,SOURCE
879,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENCODING_TYPE,ROW_QUALITY
880,R_SOURCE,SOURCE,R_ENCODING_TYPE,SOURCE
881,R_SOURCE,SOURCE,R_ENT_ACCESS_TYPE,SOURCE
882,R_SOURCE,SOURCE,R_ENT_COMPONENT_TYPE,SOURCE
883,R_SOURCE,SOURCE,R_ENT_EXPIRY_ACTION,SOURCE
884,R_SOURCE,SOURCE,R_ENT_SEC_GROUP_TYPE,SOURCE
885,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_REASON,ROW_QUALITY
886,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_STAT_TYPE,ROW_QUALITY
887,R_SOURCE,SOURCE,R_EQUIP_MAINT_STAT_TYPE,SOURCE
888,R_SOURCE,SOURCE,R_EQUIP_SPEC,SOURCE
889,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_SYSTEM_CONDITION,ROW_QUALITY
890,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_EQUIP_USE_STAT_TYPE,PROPERTY_SET_ID
891,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_CLASS,ROW_QUALITY
892,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_SPEC_CODE,ROW_QUALITY
893,R_SOURCE,SOURCE,R_FACILITY_TYPE,SOURCE
894,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_COND,ROW_QUALITY
895,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_LIC_VIOL_RESOL,ROW_QUALITY
896,R_FACILITY_TYPE,FACILITY_TYPE,R_FAC_MAINTAIN_TYPE,FACILITY_TYPE
897,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_PIPE_COVER,ROW_QUALITY
898,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FAC_SPEC_REFERENCE,ROW_QUALITY
899,R_SOURCE,SOURCE,R_FAC_STATUS_TYPE,SOURCE
900,R_SOURCE,SOURCE,R_FIELD_TYPE,SOURCE
901,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FIN_COMPONENT_TYPE,ROW_QUALITY
902,R_SOURCE,SOURCE,R_FLUID_TYPE,SOURCE
903,R_SOURCE,SOURCE,R_FOS_ALIAS_TYPE,SOURCE
904,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_COLOR,ROW_QUALITY
905,R_SOURCE,SOURCE,R_FOS_DESC_TYPE,SOURCE
906,R_SOURCE,SOURCE,R_FOS_LIFE_HABIT,SOURCE
907,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FOS_TAI_COLOR,ROW_QUALITY
908,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_GEOMETRY_FORMAT,ROW_QUALITY
909,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_GRANTED_RIGHT_TYPE,ROW_QUALITY
910,R_SOURCE,SOURCE,R_INCIDENT_CAUSE_CODE,SOURCE
911,R_SOURCE,SOURCE,R_INCIDENT_SUBST_ROLE,SOURCE
912,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INFORMATION_PROCESS,ROW_QUALITY
913,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INSP_STATUS,ROW_QUALITY
914,R_SOURCE,SOURCE,R_INSTRUMENT_COMP_TYPE,SOURCE
915,R_SOURCE,SOURCE,R_INST_DETAIL_CODE,SOURCE
916,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_INT_SET_TYPE,ROW_QUALITY
917,R_SOURCE,SOURCE,R_INT_SET_TYPE,SOURCE
918,R_RETENTION_PERIOD,RETENTION_PERIOD,R_ITEM_SUB_CATEGORY,RETENTION_PERIOD
919,R_SOURCE,SOURCE,R_LAND_BIDDER_TYPE,SOURCE
920,R_SOURCE,SOURCE,R_LAND_BID_STATUS,SOURCE
921,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_BID_TYPE,ROW_QUALITY
922,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_CASE_ACTION,ROW_QUALITY
923,R_SOURCE,SOURCE,R_LAND_CASE_TYPE,SOURCE
924,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_LESSOR_TYPE,ROW_QUALITY
925,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_OFFRING_STATUS,ROW_QUALITY
926,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LAND_PROPERTY_TYPE,ROW_QUALITY
927,R_SOURCE,SOURCE,R_LINER_TYPE,SOURCE
928,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITHOLOGY,ROW_QUALITY
929,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_ABUNDANCE,ROW_QUALITY
930,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_BOUNDARY_TYPE,ROW_QUALITY
931,R_SOURCE,SOURCE,R_LITH_COLLECT_METHOD,SOURCE
932,R_SOURCE,SOURCE,R_LITH_COLOR,SOURCE
933,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LITH_DIAGENESIS,ROW_QUALITY
934,R_SOURCE,SOURCE,R_LITH_LOG_COMP_TYPE,SOURCE
935,R_SOURCE,SOURCE,R_LITH_PREP_CLASS,SOURCE
936,R_SOURCE,SOURCE,R_LITH_ROCK_TYPE,SOURCE
937,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LOCATION_QUALITY,ROW_QUALITY
938,R_SOURCE,SOURCE,R_LOG_CORRECT_METHOD,SOURCE
939,R_SOURCE,SOURCE,R_LOG_DEPTH_TYPE,SOURCE
940,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_LOG_INDEX_TYPE,PROPERTY_SET_ID
941,R_SOURCE,SOURCE,R_LR_FIELD_XREF,SOURCE
942,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_LR_SIZE_TYPE,ROW_QUALITY
943,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_L_OFFR_CANCEL_RSN,ROW_QUALITY
944,R_SOURCE,SOURCE,R_L_OFFR_CANCEL_RSN,SOURCE
945,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_MISC_DATA_CODE,PROPERTY_SET_ID
946,R_SOURCE,SOURCE,R_MONTH,SOURCE
947,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_MUD_PROPERTY_REF,PROPERTY_SET_ID
948,R_SOURCE,SOURCE,R_MUD_SAMPLE_TYPE,SOURCE
949,R_SOURCE,SOURCE,R_MUNICIPALITY,SOURCE
950,R_SOURCE,SOURCE,R_NODE_POSITION,SOURCE
951,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_OBLIG_REMARK_TYPE,ROW_QUALITY
952,R_SOURCE,SOURCE,R_OBLIG_SUSPEND_PAY,SOURCE
953,R_SOURCE,SOURCE,R_PALEO_IND_TYPE,SOURCE
954,R_SOURCE,SOURCE,R_PARCEL_TYPE,SOURCE
955,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PDEN_XREF_TYPE,ROW_QUALITY
956,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PERFORATION_METHOD,ROW_QUALITY
957,R_SOURCE,SOURCE,R_PERIOD_TYPE,SOURCE
958,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PHYS_ITEM_GROUP_TYPE,ROW_QUALITY
959,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PICK_QUALIF_REASON,ROW_QUALITY
960,R_SOURCE,SOURCE,R_PICK_QUALIF_REASON,SOURCE
961,R_SOURCE,SOURCE,R_PLATFORM_TYPE,SOURCE
962,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PLOT_SYMBOL,ROW_QUALITY
963,R_SOURCE,SOURCE,R_POROSITY_TYPE,SOURCE
964,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_DEFAULT_VALUE,ROW_QUALITY
965,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_GROUP_USE,ROW_QUALITY
966,R_SOURCE,SOURCE,R_PPDM_METRIC_CODE,SOURCE
967,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_METRIC_COMP_TYPE,ROW_QUALITY
968,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_METRIC_TYPE,ROW_QUALITY
969,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_OBJECT_STATUS,ROW_QUALITY
970,R_SOURCE,SOURCE,R_PPDM_OBJECT_TYPE,SOURCE
971,R_SOURCE,SOURCE,R_PPDM_QC_QUALITY,SOURCE
972,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_QC_STATUS,ROW_QUALITY
973,R_SOURCE,SOURCE,R_PPDM_QC_STATUS,SOURCE
974,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,R_PPDM_RDBMS,VENDOR_BA_ID
975,R_SOURCE,SOURCE,R_PPDM_UOM_ALIAS_TYPE,SOURCE
976,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PPDM_UOM_USAGE,ROW_QUALITY
977,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PRESERVE_QUALITY,ROW_QUALITY
978,R_SOURCE,SOURCE,R_PRODUCT_COMPONENT_TYPE,SOURCE
979,R_STATUS_GROUP,STATUS_GROUP,R_PROD_STRING_STATUS,STATUS_GROUP
980,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROD_STRING_TYPE,ROW_QUALITY
981,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_COMP_TYPE,ROW_QUALITY
982,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_CONDITION,ROW_QUALITY
983,R_SOURCE,SOURCE,R_PROJECT_EQUIP_ROLE,SOURCE
984,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_PROJECT_TYPE,ROW_QUALITY
985,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RATE_CONDITION,ROW_QUALITY
986,R_SOURCE,SOURCE,R_RATE_TYPE,SOURCE
987,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RATIO_FLUID_TYPE,ROW_QUALITY
988,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REMARK_TYPE,ROW_QUALITY
989,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REMARK_USE_TYPE,ROW_QUALITY
990,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REPORT_HIER_COMP,ROW_QUALITY
991,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_REPORT_HIER_LEVEL,ROW_QUALITY
992,R_SOURCE,SOURCE,R_RESENT_COMP_TYPE,SOURCE
993,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RESENT_XREF_TYPE,ROW_QUALITY
994,R_SOURCE,SOURCE,R_REST_ACTIVITY,SOURCE
995,R_SOURCE,SOURCE,R_RIG_CATEGORY,SOURCE
996,R_SOURCE,SOURCE,R_RIG_CLASS,SOURCE
997,R_SOURCE,SOURCE,R_RIG_DESILTER_TYPE,SOURCE
998,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_PUMP,ROW_QUALITY
999,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RIG_PUMP_FUNCTION,ROW_QUALITY
1000,R_SOURCE,SOURCE,R_RIG_SWIVEL_TYPE,SOURCE
1001,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_METADATA_CODE,ROW_QUALITY
1002,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_QUALITY_CODE,ROW_QUALITY
1003,R_SOURCE,SOURCE,R_RMII_STATUS,SOURCE
1004,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_RMII_STATUS_TYPE,ROW_QUALITY
1005,R_SOURCE,SOURCE,R_RMII_STATUS_TYPE,SOURCE
1006,R_SOURCE,SOURCE,R_ROAD_CONTROL_TYPE,SOURCE
1007,R_SOURCE,SOURCE,R_ROCK_CLASS_SCHEME,SOURCE
1008,R_SOURCE,SOURCE,R_SAMPLE_DESC_TYPE,SOURCE
1009,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_SAMPLE_DESC_TYPE,PROPERTY_SET_ID
1010,R_SOURCE,SOURCE,R_SEIS_3D_TYPE,SOURCE
1011,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_AUTHORIZE_TYPE,ROW_QUALITY
1012,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_CHANNEL_TYPE,ROW_QUALITY
1013,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_RCRD_FMT_TYPE,ROW_QUALITY
1014,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_RCVR_ARRY_TYPE,ROW_QUALITY
1015,R_SOURCE,SOURCE,R_SEIS_RECORD_TYPE,SOURCE
1016,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEIS_SET_COMPONENT_TYPE,ROW_QUALITY
1017,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SEND_METHOD,ROW_QUALITY
1018,R_SOURCE,SOURCE,R_SEND_METHOD,SOURCE
1019,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SERVICE_QUALITY,ROW_QUALITY
1020,R_SOURCE,SOURCE,R_SEVERITY,SOURCE
1021,R_SOURCE,SOURCE,R_SF_DOCK_TYPE,SOURCE
1022,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_ELECTRIC_TYPE,ROW_QUALITY
1023,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_STATUS_TYPE,ROW_QUALITY
1024,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SF_VEHICLE_TYPE,ROW_QUALITY
1025,R_SOURCE,SOURCE,R_SF_VESSEL_TYPE,SOURCE
1026,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_SOURCE,ROW_QUALITY
1027,BUSINESS_ASSOCIATE,BUSINESS_ASSOCIATE,R_SOURCE_ORIGIN,OWNER_BA_ID
1028,R_SOURCE,SOURCE,R_SP_ZONE_DERIV,SOURCE
1029,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_AGE_METHOD,ROW_QUALITY
1030,R_SOURCE,SOURCE,R_STRAT_COLUMN_TYPE,SOURCE
1031,R_SOURCE,SOURCE,R_STRAT_CORR_CRITERIA,SOURCE
1032,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_OCCURRENCE_TYPE,ROW_QUALITY
1033,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_UNIT_DESC,ROW_QUALITY
1034,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_STRAT_UNIT_QUALIFIER,ROW_QUALITY
1035,R_SOURCE,SOURCE,R_TEST_PERIOD_TYPE,SOURCE
1036,R_SOURCE,SOURCE,R_TEST_RESULT,SOURCE
1037,R_SOURCE,SOURCE,R_TITLE_OWN_TYPE,SOURCE
1038,R_SOURCE,SOURCE,R_TRANS_STATUS,SOURCE
1039,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_TUBING_GRADE,ROW_QUALITY
1040,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_VSP_TYPE,ROW_QUALITY
1041,R_SOURCE,SOURCE,R_WASTE_ADJUST_REASON,SOURCE
1042,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WATER_BOTTOM_ZONE,ROW_QUALITY
1043,R_SOURCE,SOURCE,R_WATER_BOTTOM_ZONE,SOURCE
1044,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_DATUM_TYPE,ROW_QUALITY
1045,R_SOURCE,SOURCE,R_WELL_DOWNTIME_TYPE,SOURCE
1046,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_FACILITY_USE_TYPE,ROW_QUALITY
1047,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_LIC_COND,ROW_QUALITY
1048,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_SERV_METRIC_CODE,ROW_QUALITY
1049,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WELL_TEST_TYPE,ROW_QUALITY
1050,R_SOURCE,SOURCE,R_WELL_ZONE_INT_VALUE,SOURCE
1051,R_SOURCE,SOURCE,R_WIND_STRENGTH,SOURCE
1052,R_WO_TYPE,WORK_ORDER_TYPE,R_WO_CONDITION,WORK_ORDER_TYPE
1053,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_WO_TYPE,ROW_QUALITY
1054,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ADDRESS_TYPE,ROW_QUALITY
1055,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ALLOCATION_TYPE,ROW_QUALITY
1056,R_SOURCE,SOURCE,R_API_LOG_SYSTEM,SOURCE
1057,R_SOURCE,SOURCE,R_APPLIC_BA_ROLE,SOURCE
1058,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLIC_DESC,ROW_QUALITY
1059,R_APPLIC_TYPE,APPLICATION_TYPE,R_APPLIC_DESC,APPLICATION_TYPE
1060,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_APPLIC_STATUS,ROW_QUALITY
1061,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_AREA_CONTAIN_TYPE,ROW_QUALITY
1062,R_SOURCE,SOURCE,R_AREA_DESC_CODE,SOURCE
1063,R_AREA_DESC_TYPE,AREA_DESC_TYPE,R_AREA_DESC_CODE,AREA_DESC_TYPE
1064,R_SOURCE,SOURCE,R_AREA_TYPE,SOURCE
1065,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_CONTACT_LOC_TYPE,ROW_QUALITY
1066,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BA_LIC_VIOLATION_TYPE,ROW_QUALITY
1067,R_SOURCE,SOURCE,R_BA_LIC_VIOLATION_TYPE,SOURCE
1068,R_SOURCE,SOURCE,R_BA_PREF_TYPE,SOURCE
1069,R_SOURCE,SOURCE,R_BA_XREF_TYPE,SOURCE
1070,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_BLOWOUT_FLUID,ROW_QUALITY
1071,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CAT_ADDITIVE_GROUP,ROW_QUALITY
1072,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_CAT_ADDITIVE_SPEC,PROPERTY_SET_ID
1073,R_SOURCE,SOURCE,R_CHECKSHOT_SRVY_TYPE,SOURCE
1074,R_SOURCE,SOURCE,R_CLASS_DESC_PROPERTY,SOURCE
1075,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CLASS_LEV_XREF_TYPE,ROW_QUALITY
1076,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CLASS_SYST_XREF_TYPE,ROW_QUALITY
1077,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONDITION_TYPE,ROW_QUALITY
1078,R_SOURCE,SOURCE,R_CONFIDENTIAL_REASON,SOURCE
1079,R_SOURCE,SOURCE,R_CONFIDENTIAL_TYPE,SOURCE
1080,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONFORMITY_RELATION,ROW_QUALITY
1081,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSENT_CONDITION,ROW_QUALITY
1082,R_SOURCE,SOURCE,R_CONSENT_STATUS,SOURCE
1083,R_SOURCE,SOURCE,R_CONSENT_TYPE,SOURCE
1084,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_RESOLUTION,ROW_QUALITY
1085,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONSULT_XREF_TYPE,ROW_QUALITY
1086,R_SOURCE,SOURCE,R_CONTEST_TYPE,SOURCE
1087,R_SOURCE,SOURCE,R_CONTRACT_COMP_TYPE,SOURCE
1088,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_OPERATING_PROC,ROW_QUALITY
1089,R_SOURCE,SOURCE,R_CONT_PROVISION_TYPE,SOURCE
1090,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CONT_STATUS_TYPE,ROW_QUALITY
1091,R_SOURCE,SOURCE,R_CONT_VOTE_TYPE,SOURCE
1092,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CORE_HANDLING,ROW_QUALITY
1093,R_SOURCE,SOURCE,R_CORE_RECOVERY_TYPE,SOURCE
1094,R_SOURCE,SOURCE,R_CORE_SAMPLE_TYPE,SOURCE
1095,R_SOURCE,SOURCE,R_CORE_SOLVENT,SOURCE
1096,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CREATOR_TYPE,ROW_QUALITY
1097,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CS_TRANSFORM_TYPE,ROW_QUALITY
1098,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CURVE_SCALE,ROW_QUALITY
1099,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_CURVE_TYPE,ROW_QUALITY
1100,R_DECLINE_COND_TYPE,CONDITION_TYPE,R_DECLINE_COND_CODE,CONDITION_TYPE
1101,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DEDUCT_TYPE,ROW_QUALITY
1102,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DIR_SRVY_RECORD,ROW_QUALITY
1103,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_DRILL_ASSEMBLY_COMP,ROW_QUALITY
1104,R_SOURCE,SOURCE,R_ECOZONE_HIER_LEVEL,SOURCE
1105,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ECOZONE_XREF,ROW_QUALITY
1106,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_ENT_ACCESS_TYPE,ROW_QUALITY
1107,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_INSTALL_LOC,ROW_QUALITY
1108,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_MAINT_STATUS,ROW_QUALITY
1109,R_SOURCE,SOURCE,R_EQUIP_MAINT_STATUS,SOURCE
1110,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_REMOVE_REASON,ROW_QUALITY
1111,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_EQUIP_STATUS,ROW_QUALITY
1112,R_SOURCE,SOURCE,R_EW_DIRECTION,SOURCE
1113,R_SOURCE,SOURCE,R_FACILITY_COMP_TYPE,SOURCE
1114,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,R_FACILITY_STATUS,ROW_QUALITY
1115,PPDM_PROPERTY_SET,PROPERTY_SET_ID,R_FAC_LIC_COND,PROPERTY_SET_ID
1116,R_SOURCE,SOURCE,R_FAC_LIC_COND_CODE,SOURCE
1117,R_SOURCE,SOURCE,R_FAC_LIC_EXTEND_TYPE,SOURCE
